Source	Windowsize	Prot-prob	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
all_0208	102	0.012726	0.535402521823	0.356589147287	0.428072896472	0.499613405615	0.647351421189
all_0208	102	0.013010	0.523483365949	0.345607235142	0.416342412451	0.48907803095	0.641343669251
all_0208	102	0.013311	0.507736943907	0.339147286822	0.406661502711	0.478513174796	0.63669250646
all_0208	102	0.013645	0.500483091787	0.334625322997	0.40108401084	0.473002097143	0.633914728682
all_0208	102	0.013990	0.516192345437	0.339793281654	0.409816906895	0.483010040074	0.638049095607
all_0208	102	0.014335	0.504531722054	0.323643410853	0.394332939787	0.470450615549	0.63003875969
all_0208	102	0.014683	0.516699410609	0.339793281654	0.409976617303	0.48326357266	0.63811369509
all_0208	102	0.015043	0.508325171401	0.335271317829	0.404048267808	0.477192301463	0.635206718346
all_0208	102	0.015403	0.493756003842	0.332041343669	0.397064503669	0.468561895117	0.631976744186
all_0208	103	0.012602	0.52077294686	0.34819121447	0.417344173442	0.488799479459	0.642054263566
all_0208	103	0.012884	0.491228070175	0.343669250646	0.404408969973	0.472142889524	0.636240310078
all_0208	103	0.013183	0.503336510963	0.341085271318	0.406623026569	0.477120451864	0.63688630491
all_0208	103	0.013515	0.5131826742	0.352067183463	0.417624521073	0.486619330209	0.642635658915
all_0208	103	0.013858	0.5458984375	0.361111111111	0.43468118196	0.506745515046	0.650516795866
all_0208	103	0.014199	0.520076481836	0.35142118863	0.419429452583	0.489797069514	0.643281653747
all_0208	103	0.014544	0.528245787909	0.344315245478	0.416894798592	0.490920912904	0.641408268734
all_0208	103	0.014902	0.515331355094	0.336563307494	0.407190308714	0.481233722336	0.636627906977
all_0208	103	0.015259	0.52417794971	0.350129198966	0.419829589466	0.491309474424	0.643281653747
all_0208	104	0.012760	0.504798464491	0.339793281654	0.406177606178	0.477313099601	0.636563307494
all_0208	104	0.013056	0.492263056093	0.328811369509	0.394268009295	0.466469598675	0.630490956072
all_0208	104	0.013386	0.523	0.337855297158	0.410518053375	0.485606373816	0.63811369509
