Source	Windowsize	Num-prots	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
all_0208	10	54.500000	0.615976900866	0.413436692506	0.494781600309	0.563587072311	0.680943152455
all_0208	10	55.600000	0.599019607843	0.394702842377	0.475856697819	0.547302654912	0.670930232558
all_0208	10	56.600000	0.601265822785	0.429586563307	0.501130369254	0.562960646104	0.686304909561
all_0208	10	57.800000	0.607922392886	0.485788113695	0.540035906643	0.589706243816	0.711563307494
all_0208	10	59.000000	0.592792792793	0.425064599483	0.49510910459	0.556839979514	0.683333333333
all_0208	10	60.200000	0.6	0.43023255814	0.501128668172	0.562596899225	0.686434108527
all_0208	10	61.200000	0.567028985507	0.404392764858	0.47209653092	0.535344811444	0.671317829457
all_0208	10	62.200000	0.596321393998	0.397932816537	0.477334366525	0.547299370556	0.672028423773
all_0208	10	63.500000	0.584501236603	0.458010335917	0.513582035494	0.566421591601	0.696447028424
all_0208	10	65.000000	0.566605839416	0.401162790698	0.469742813918	0.533787415832	0.669896640827
all_0208	10	66.600000	0.589462129528	0.346899224806	0.436762911753	0.522605741767	0.649289405685
all_0208	10	67.900000	0.570103092784	0.357235142119	0.439237490071	0.517232855608	0.651679586563
all_0208	10	69.400000	0.584242424242	0.311369509044	0.406236831016	0.50519184089	0.633527131783
all_0208	10	70.700000	0.59220231823	0.363049095607	0.450140168202	0.530704948951	0.656524547804
all_0208	10	71.900000	0.590956887487	0.363049095607	0.449779911965	0.53008223358	0.656395348837
all_0208	10	73.400000	0.576309794989	0.326873385013	0.417147568013	0.507685474583	0.639405684755
all_0208	10	75.100000	0.58608490566	0.321059431525	0.414858096828	0.510150549299	0.637855297158
all_0208	10	76.800000	0.577405857741	0.445736434109	0.503098796938	0.557759776416	0.690245478036
all_0208	10	78.600000	0.587085811385	0.446382428941	0.507155963303	0.562868917751	0.691795865633
all_0208	10	80.600000	0.58152173913	0.483850129199	0.528208744711	0.575698423398	0.707105943152
all_0208	10	82.500000	0.575268817204	0.414728682171	0.481981981982	0.543771359507	0.676744186047
all_0208	10	84.700000	0.598006644518	0.348837209302	0.440636474908	0.527685492802	0.650968992248
all_0208	10	87.500000	0.591812865497	0.326873385013	0.421140241365	0.515437009837	0.640891472868
all_0208	10	90.300000	0.557317073171	0.295219638243	0.38597972973	0.48500005252	0.624160206718
all_0208	10	93.000000	0.526098901099	0.247416020672	0.336555360281	0.449472792496	0.60142118863
all_0208	10	95.400000	0.527426160338	0.242248062016	0.332005312085	0.447983106009	0.599418604651
all_0208	10	97.700000	0.536416184971	0.299741602067	0.384583506009	0.476433760014	0.623966408269
all_0208	10	100.100000	0.537356321839	0.241602067183	0.333333333333	0.452679022246	0.6
all_0208	10	102.400000	0.533632286996	0.230620155039	0.322056833559	0.446241208097	0.59515503876
all_0208	10	104.200000	0.564066852368	0.261627906977	0.357458075905	0.474378387424	0.610594315245
all_0208	10	106.400000	0.53325554259	0.295219638243	0.380041580042	0.47296928723	0.62177002584
all_0208	10	108.300000	0.542056074766	0.262273901809	0.35350457118	0.463642163137	0.608979328165
all_0208	10	109.600000	0.539603960396	0.28165374677	0.370118845501	0.470491041352	0.616795865633
all_0208	10	110.800000	0.560975609756	0.356589147287	0.436018957346	0.512399949581	0.650387596899
all_0208	10	112.200000	0.56174863388	0.332041343669	0.417377182298	0.502558210135	0.64011627907
all_0208	10	113.700000	0.542042042042	0.233204134367	0.326106594399	0.451522743674	0.596899224806
all_0208	10	115.100000	0.538628944505	0.31976744186	0.401297122011	0.485884239694	0.632493540052
all_0208	10	116.700000	0.53108348135	0.386304909561	0.447270007479	0.509835452992	0.659043927649
all_0208	10	118.100000	0.523992322457	0.352713178295	0.421621621622	0.492293318851	0.644315245478
all_0208	10	119.600000	0.506682867558	0.269379844961	0.351750316322	0.448916369179	0.6084625323
all_0208	10	120.800000	0.516237402016	0.297803617571	0.377714051618	0.465536874996	0.620994832041
all_0208	10	122.100000	0.520863309353	0.233850129199	0.322781988408	0.441202541842	0.595413436693
all_0208	10	123.500000	0.51124567474	0.381782945736	0.437130177515	0.498032398094	0.654392764858
all_0208	10	125.000000	0.500963391137	0.167958656331	0.251572327044	0.403797802373	0.567248062016
all_0208	10	126.600000	0.534482758621	0.260335917313	0.35013032146	0.459048011524	0.607493540052
all_0208	10	128.100000	0.523102310231	0.204780361757	0.294336118849	0.430209639181	0.583720930233
all_0208	10	129.700000	0.572934973638	0.210594315245	0.307982994804	0.457548451505	0.589599483204
all_0208	10	131.200000	0.487738419619	0.115633074935	0.186945169713	0.375382991032	0.545671834625
all_0208	10	132.700000	0.504091653028	0.198966408269	0.285317276517	0.418281829959	0.579909560724
all_0208	10	134.400000	0.531976744186	0.118217054264	0.193446088795	0.39857881137	0.548708010336
all_0208	10	136.200000	0.519801980198	0.0678294573643	0.12	0.371496597334	0.527648578811
all_0208	10	138.200000	0.519417475728	0.0691214470284	0.122006841505	0.371842674126	0.528165374677
all_0208	10	140.100000	0.574712643678	0.0322997416021	0.0611620795107	0.38414788084	0.513759689922
all_0208	10	142.000000	0.484848484848	0.031007751938	0.0582877959927	0.338677472398	0.512209302326
all_0208	10	143.700000	0.476510067114	0.0458656330749	0.0836770771951	0.340699047338	0.517894056848
all_0208	10	145.500000	0.48	0.0077519379845	0.0152574698029	0.326563307494	0.503036175711
all_0208	10	147.300000	0.44262295082	0.0348837209302	0.0646706586826	0.319179692464	0.513049095607
all_0208	10	149.100000	0.619047619048	0.0167958656331	0.0327044025157	0.399855420204	0.507364341085
all_0208	10	151.200000	0.524590163934	0.0826873385013	0.142857142857	0.380081473009	0.533850129199
all_0208	10	153.700000	0.46511627907	0.0387596899225	0.0715563506261	0.332041343669	0.51492248062
all_0208	10	156.000000	0.47619047619	0.0581395348837	0.103626943005	0.34565337763	0.522674418605
all_0208	10	158.000000	0.433333333333	0.0251937984496	0.047619047619	0.310497416021	0.509302325581
all_0208	10	160.900000	0.222222222222	0.00387596899225	0.00761904761905	0.196059431525	0.500581395349
all_0208	10	165.700000	0.483516483516	0.0284237726098	0.0536912751678	0.336934813679	0.511175710594
all_0208	10	171.100000	0.333333333333	0.00258397932817	0.00512820512821	0.251076658053	0.500775193798
all_0208	10	176.400000	0.434782608696	0.00645994832041	0.0127307447486	0.303416282815	0.502390180879
all_0208	10	181.800000	0.576923076923	0.00968992248062	0.0190597204574	0.375832339495	0.504134366925
all_0208	10	187.800000	0.509090909091	0.0180878552972	0.0349344978166	0.345415394253	0.507299741602
all_0208	10	193.400000	0.371428571429	0.00839793281654	0.0164245104232	0.272546757721	0.502777777778
all_0208	100	70.340000	0.491575817641	0.320413436693	0.387954634337	0.462626840776	0.627067183463
all_0208	100	71.940000	0.502087682672	0.310723514212	0.383878691141	0.463845305591	0.624547803618
all_0208	100	73.620000	0.527833001988	0.343023255814	0.415818324197	0.490176190917	0.640826873385
all_0208	100	75.290000	0.495088408644	0.325581395349	0.392829306313	0.466536452384	0.629586563307
all_0208	100	76.960000	0.508604206501	0.343669250646	0.410177332305	0.480830957686	0.638630490956
all_0208	100	78.730000	0.504930966469	0.330749354005	0.39968774395	0.473611047404	0.632945736434
all_0208	100	80.700000	0.508228460794	0.339147286822	0.406819062379	0.478758933239	0.636757105943
all_0208	100	82.740000	0.512645914397	0.340439276486	0.409161490683	0.481505989068	0.637855297158
all_0208	100	84.770000	0.53	0.342377260982	0.41601255887	0.490990525409	0.640826873385
all_0208	100	86.820000	0.518448438978	0.354005167959	0.420729366603	0.490059706139	0.644121447028
all_0208	100	88.950000	0.497565725414	0.330103359173	0.396893203883	0.469659262362	0.631718346253
all_0208	100	91.080000	0.502420135528	0.335271317829	0.402169701666	0.474239783526	0.634431524548
all_0208	101	71.227723	0.508292682927	0.336563307494	0.40497473766	0.477714386252	0.635723514212
all_0208	101	72.891089	0.510243902439	0.337855297158	0.406529343179	0.479228325035	0.63649870801
all_0208	101	74.554455	0.516320474777	0.337209302326	0.407971864009	0.481997446691	0.637015503876
all_0208	101	76.207921	0.520187793427	0.357881136951	0.424033677765	0.492544370443	0.645930232558
all_0208	101	77.970297	0.509214354995	0.339147286822	0.407134548275	0.47925188034	0.63688630491
all_0208	101	79.920792	0.517647058824	0.341085271318	0.411214953271	0.484275725794	0.638759689922
all_0208	101	81.940594	0.523622047244	0.343669250646	0.414976599064	0.488339878058	0.640568475452
all_0208	101	83.960396	0.516472868217	0.344315245478	0.413178294574	0.485034453058	0.63992248062
all_0208	101	85.990099	0.519326065411	0.33850129199	0.409855299179	0.484038571035	0.637919896641
all_0208	101	88.099010	0.503355704698	0.339147286822	0.405248938634	0.476322555191	0.636111111111
all_0208	101	90.207921	0.506329113924	0.335917312661	0.403883495146	0.476463437238	0.635206718346
all_0208	102	72.176471	0.52408477842	0.35142118863	0.420726991493	0.491801217806	0.643798449612
all_0208	102	73.823529	0.538238141336	0.359173126615	0.430840759396	0.502107873424	0.648772609819
all_0208	102	75.470588	0.529585798817	0.346899224806	0.419203747073	0.492667576411	0.642635658915
all_0208	102	77.215686	0.513094083414	0.34173126615	0.410236525785	0.482268402603	0.638436692506
all_0208	102	79.156863	0.50146627566	0.331395348837	0.399066511085	0.472147866512	0.632751937984
all_0208	102	81.156863	0.518913676043	0.345607235142	0.414889492051	0.486793185997	0.640762273902
all_0208	102	83.156863	0.505572441743	0.322351421189	0.393688362919	0.470432646367	0.629651162791
all_0208	102	85.176471	0.516129032258	0.341085271318	0.41073512252	0.483516712511	0.638565891473
all_0208	102	87.264706	0.504930966469	0.330749354005	0.39968774395	0.473611047404	0.632945736434
all_0208	102	89.352941	0.498539435248	0.330749354005	0.397669902913	0.470415281793	0.632105943152
all_0208	103	73.106796	0.521317829457	0.347545219638	0.417054263566	0.488802756245	0.641860465116
all_0208	103	74.737864	0.496682464455	0.33850129199	0.402612370342	0.472716770557	0.634948320413
all_0208	103	76.475728	0.515819750719	0.347545219638	0.415283674257	0.486053716875	0.641149870801
all_0208	103	78.398058	0.509451795841	0.34819121447	0.413660782809	0.48313890395	0.640568475452
all_0208	103	80.388350	0.543842364532	0.356589147287	0.430745220445	0.503833326969	0.64838501292
all_0208	103	82.368932	0.518731988473	0.348837209302	0.417149478563	0.488048164779	0.642054263566
all_0208	103	84.368932	0.518664047151	0.341085271318	0.411535463757	0.484784219958	0.638888888889
all_0208	103	86.446602	0.518737672584	0.339793281654	0.410616705699	0.484282703648	0.638372093023
all_0208	103	88.514563	0.527696793003	0.350775193798	0.421420256112	0.493338060584	0.643992248062
all_0208	104	74.019231	0.509487666034	0.346899224806	0.412759415834	0.48261851002	0.640051679587
all_0208	104	75.740385	0.496108949416	0.329457364341	0.395962732919	0.46866170985	0.631266149871
all_0208	104	77.653846	0.516064257028	0.332041343669	0.404088050314	0.47971602171	0.63488372093
all_0208	104	79.625000	0.515789473684	0.34819121447	0.415734670266	0.486307742871	0.641408268734
all_0208	104	81.596154	0.511241446725	0.337855297158	0.406845585375	0.479727097178	0.636627906977
all_0208	104	83.576923	0.520894071914	0.346253229974	0.41598758246	0.488052548446	0.641279069767
all_0208	104	85.634615	0.504306220096	0.340439276486	0.406478981874	0.477336141917	0.636757105943
all_0208	104	87.692308	0.513822688275	0.34819121447	0.415094339623	0.485324350167	0.641149870801
all_0208	105	75.019048	0.516940948693	0.34496124031	0.413793103448	0.485537657809	0.640245478036
all_0208	105	76.914286	0.503330161751	0.34173126615	0.407079646018	0.477386441771	0.637144702842
all_0208	105	78.876190	0.509433962264	0.331395348837	0.40156555773	0.476131709814	0.633785529716
all_0208	105	80.828571	0.498058252427	0.331395348837	0.397982932506	0.470443854896	0.632299741602
all_0208	105	82.800000	0.518483412322	0.353359173127	0.420284287361	0.489808028297	0.643863049096
all_0208	105	84.838095	0.48995215311	0.330749354005	0.394909371384	0.466121640724	0.630943152455
all_0208	105	86.876190	0.520912547529	0.354005167959	0.421538461538	0.491291760414	0.644444444444
all_0208	106	76.188679	0.50840751731	0.332041343669	0.401719421649	0.47588765185	0.633914728682
all_0208	106	78.132075	0.521084337349	0.335271317829	0.408018867925	0.483571884437	0.636821705426
all_0208	106	80.075472	0.491141732283	0.322351421189	0.389235569423	0.463217291637	0.627777777778
all_0208	106	82.028302	0.50808753568	0.34496124031	0.410927279723	0.481110951303	0.639082687339
all_0208	106	84.056604	0.495256166983	0.337209302326	0.401229823213	0.471465292794	0.634237726098
all_0208	106	86.075472	0.507029053421	0.349483204134	0.413766730402	0.482465861766	0.640762273902
all_0208	107	77.401869	0.496644295302	0.334625322997	0.399845619452	0.4710826989	0.633397932817
all_0208	107	79.327103	0.491329479769	0.329457364341	0.394431554524	0.466271975027	0.630620155039
all_0208	107	81.271028	0.515748031496	0.33850129199	0.408736349454	0.482249554077	0.637467700258
all_0208	107	83.280374	0.496618357488	0.332041343669	0.397986837011	0.469993071939	0.632364341085
all_0208	107	85.289720	0.480578139115	0.343669250646	0.400753295669	0.466817923993	0.634689922481
all_0208	108	78.592593	0.486646884273	0.317829457364	0.384525205158	0.459085716038	0.625387596899
all_0208	108	80.518519	0.480119284294	0.312015503876	0.378230227095	0.453399435429	0.622222222222
all_0208	108	82.518519	0.487969201155	0.327519379845	0.391959798995	0.46378434218	0.629392764858
all_0208	108	84.509259	0.496153846154	0.333333333333	0.398763523957	0.470299145299	0.632816537468
all_0208	109	79.779817	0.497536945813	0.326227390181	0.394069449863	0.468029885482	0.630167958656
all_0208	109	81.761468	0.489478499543	0.345607235142	0.405149564559	0.472075597747	0.636757105943
all_0208	109	83.743119	0.499516908213	0.333979328165	0.400309717383	0.472249840842	0.633527131783
all_0208	11	1.818182	0.68	0.0109819121447	0.0216147488875	0.42790913006	0.504974160207
all_0208	11	2.090909	0.653846153846	0.0109819121447	0.0216010165184	0.414832206983	0.504909560724
all_0208	11	2.454545	0.642857142857	0.0116279069767	0.0228426395939	0.409606866002	0.505167958656
all_0208	11	2.727273	0.375	0.00193798449612	0.00385604113111	0.271640826873	0.500645994832
all_0208	11	3.000000	0.666666666667	0.00645994832041	0.0127959053103	0.4193583118	0.502906976744
all_0208	11	3.181818	0.75	0.0077519379845	0.0153452685422	0.461563307494	0.503617571059
all_0208	11	3.454545	0.642857142857	0.00581395348837	0.01152368758	0.407184385382	0.502583979328
all_0208	11	3.727273	0.153846153846	0.00129198966408	0.00256245996156	0.160794739283	0.499935400517
all_0208	11	4.000000	0.470588235294	0.00516795865633	0.0102236421725	0.320780767087	0.502002583979
all_0208	11	4.272727	0.2	0.00129198966408	0.00256739409499	0.18387166236	0.500129198966
all_0208	11	4.545455	0.181818181818	0.00129198966408	0.00256574727389	0.174780753269	0.500064599483
all_0208	11	5.000000	0.133333333333	0.00129198966408	0.00255918106206	0.150538329027	0.49980620155
all_0208	11	5.454545	0.4	0.00387596899225	0.00767754318618	0.284948320413	0.501356589147
all_0208	11	5.909091	0.545454545455	0.00387596899225	0.00769724182168	0.357675593141	0.50161498708
all_0208	11	7.000000	0.714285714286	0.00645994832041	0.0128040973111	0.44316783561	0.502971576227
all_0208	11	8.181818	0.480769230769	0.016149870801	0.03125	0.330447061552	0.506330749354
all_0208	11	9.363636	0.535211267606	0.0245478036176	0.046942557134	0.361167218643	0.510142118863
all_0208	11	10.545455	0.505862646566	0.195090439276	0.281585081585	0.417552339648	0.578488372093
all_0208	11	11.818182	0.578431372549	0.152454780362	0.241308793456	0.436071844759	0.56511627907
all_0208	11	13.545455	0.563318777293	0.166666666667	0.257228315055	0.434437166424	0.570413436693
all_0208	11	15.454545	0.592	0.0956072351421	0.164627363737	0.419169681309	0.541214470284
all_0208	11	18.000000	0.524079320113	0.119509043928	0.194634402946	0.39516842836	0.548901808786
all_0208	11	20.454545	0.505175983437	0.157622739018	0.240275726243	0.401597466309	0.563372093023
all_0208	11	24.272727	0.548746518106	0.254521963824	0.347749338041	0.463757410646	0.606330749354
all_0208	11	28.090909	0.576787807737	0.317829457364	0.409829237818	0.504156177771	0.635594315245
all_0208	11	31.363636	0.571287128713	0.372739018088	0.451133698202	0.524284821893	0.658397932817
all_0208	11	34.727273	0.593103448276	0.333333333333	0.426799007444	0.51877394636	0.643798449612
