NumFracs	NumPPIs	Precision	Recall	FM	auc_pr	auc_roc
100	7050180	0.444444444444	0.190476190476	0.266666666667	0.400030838663	0.564728825114
100	7013705	0.375555555556	0.154761904762	0.219195849546	0.351372068474	0.544407471977
100	7126908	0.444628099174	0.246336996337	0.317030053035	0.422355329373	0.5837411337
100	7156842	0.407969639469	0.196886446886	0.265596046943	0.384344725412	0.561832099294
100	7211375	0.380582524272	0.179487179487	0.243932794026	0.363726239886	0.552311062168
100	7122828	0.476694915254	0.206043956044	0.287723785166	0.422352062214	0.574038171404
100	7103343	0.482283464567	0.224358974359	0.30625	0.432435734688	0.581318187015
100	7197590	0.39751552795	0.175824175824	0.24380952381	0.370734862162	0.553765174042
100	7139481	0.369402985075	0.181318681319	0.243243243243	0.358865410069	0.550997289498
100	6908332	0.40396039604	0.186813186813	0.255479023168	0.378330934897	0.55808624607
100	7117041	0.466302367942	0.234432234432	0.312004875076	0.428454355175	0.582834516653
100	7092932	0.34375	0.161172161172	0.219451371571	0.338020579932	0.541158716118
100	7165502	0.456175298805	0.209706959707	0.287327478043	0.413550133553	0.572818746223
100	7118445	0.434589800443	0.179487179487	0.254050550875	0.390729877972	0.559821036352
100	6903420	0.376168224299	0.147435897436	0.211842105263	0.348762643718	0.542387275167
100	7039643	0.371287128713	0.137362637363	0.200534759358	0.342312927125	0.538876108637
100	7174684	0.373831775701	0.18315018315	0.245851259988	0.361808745164	0.552265070453
100	7123757	0.363247863248	0.155677655678	0.217948717949	0.345582692211	0.542870510542
100	7240603	0.501748251748	0.262820512821	0.344951923077	0.457475863697	0.59796740262
100	7154210	0.379603399433	0.122710622711	0.185467128028	0.340639544231	0.535657118443
100	7026522	0.410207939509	0.198717948718	0.267735965453	0.386192815214	0.56274785021
100	7131301	0.464761904762	0.223443223443	0.301793444651	0.423310484895	0.578748131318
100	7051494	0.470183486239	0.187728937729	0.26832460733	0.411806949888	0.566758155792
100	7082881	0.416326530612	0.186813186813	0.257901390645	0.384514002184	0.55984639627
100	7013508	0.417748917749	0.17673992674	0.248391248391	0.381216026952	0.556804603126
100	7055815	0.366336633663	0.135531135531	0.197860962567	0.339108739819	0.537725671028
100	7116956	0.39453125	0.184981684982	0.25187032419	0.372887422096	0.556114405035
100	7254439	0.442084942085	0.209706959707	0.284472049689	0.406504955193	0.570941252677
100	7090080	0.461946902655	0.239010989011	0.315027157514	0.428098971986	0.583833117129
100	7128532	0.380478087649	0.174908424908	0.23964868256	0.36185167212	0.550960431652
100	7023786	0.431034482759	0.18315018315	0.25706940874	0.390410098693	0.560596448064
100	7155293	0.352941176471	0.153846153846	0.214285714286	0.33970040904	0.54078132616
100	7119918	0.459770114943	0.21978021978	0.297397769517	0.419356710421	0.57679928614
100	6991412	0.442857142857	0.198717948718	0.274336283186	0.402517416888	0.567324240728
100	7040478	0.410526315789	0.214285714286	0.281588447653	0.392547991499	0.567715492674
100	6825088	0.381957773512	0.182234432234	0.246745195288	0.365507274179	0.553332658502
100	6773799	0.446247464503	0.201465201465	0.277602523659	0.405305987384	0.568697867102
100	7065907	0.352173913043	0.148351648352	0.208762886598	0.337129957981	0.539207506879
100	7132640	0.479289940828	0.222527472527	0.303939962477	0.430210033037	0.580285092753
100	7000761	0.466666666667	0.217948717949	0.297128589263	0.422076046502	0.57705696869
100	6929805	0.464406779661	0.250915750916	0.325802615933	0.434067019071	0.588377377922
100	7031632	0.378318584071	0.156593406593	0.221502590674	0.353482522513	0.545323222893
100	7008948	0.492592592593	0.24358974359	0.325980392157	0.44524416641	0.589642794818
100	7033980	0.473384030418	0.228021978022	0.307787391842	0.429443897177	0.581506881994
100	7274455	0.441696113074	0.228937728938	0.301568154403	0.413964408396	0.577388366933
100	7055880	0.393410852713	0.185897435897	0.252487562189	0.372691693343	0.556220250453
100	7098739	0.39619047619	0.190476190476	0.257266542981	0.375903854536	0.558040254356
100	7084603	0.315270935961	0.117216117216	0.170894526035	0.306286493149	0.525986608244
100	7134662	0.411111111111	0.169413919414	0.239948119326	0.374981364506	0.553610972849
100	7025333	0.45983935743	0.209706959707	0.288050314465	0.415382162865	0.573288119609
100	6972298	0.424603174603	0.195970695971	0.268170426065	0.392297023088	0.563955777462
100	7173703	0.452865064695	0.224358974359	0.300061236987	0.417726534752	0.577445856576
100	7158020	0.340594059406	0.157509157509	0.215403882279	0.334984730072	0.539679244326
100	7105301	0.397872340426	0.171245421245	0.239436619718	0.369090918945	0.552414543526
100	7119785	0.39314516129	0.178571428571	0.245591939547	0.369643088505	0.553965366949
100	7062164	0.416988416988	0.197802197802	0.268322981366	0.389218584063	0.563463408218
100	7098859	0.393063583815	0.186813186813	0.253258845438	0.372882528785	0.556443439217
100	6754168	0.515094339623	0.25	0.336621454994	0.459046329161	0.594842759916
100	7125575	0.356630824373	0.182234432234	0.241212121212	0.352843799609	0.548990954676
100	7138389	0.326693227092	0.150183150183	0.205771643664	0.325118554787	0.53542952393
100	7160926	0.460554371002	0.197802197802	0.276745675849	0.411001561069	0.569213232203
100	7150139	0.392201834862	0.156593406593	0.223821989529	0.360424147909	0.547200716439
100	7196352	0.399168399168	0.175824175824	0.244119516847	0.371561297771	0.553999860735
100	6972005	0.42385786802	0.15293040293	0.224764468371	0.374794284924	0.54982826178
100	7147570	0.448148148148	0.221611721612	0.296568627451	0.414274666806	0.575837543509
100	7154585	0.427255985267	0.212454212454	0.28379204893	0.400183886456	0.569733325424
100	6914309	0.476430976431	0.259157509158	0.335705812574	0.443359346474	0.593084973776
100	7058652	0.406103286385	0.158424908425	0.227931488801	0.368103813452	0.549524587514
100	7038457	0.418511066398	0.190476190476	0.261799874135	0.38706414964	0.561325868061
100	7164223	0.388059701493	0.166666666667	0.233183856502	0.362362250024	0.54965579285
100	7208543	0.442588726514	0.194139194139	0.26989178867	0.400560859262	0.565738923519
100	7152834	0.467312348668	0.17673992674	0.256478405316	0.405997742412	0.562554427111
100	7146476	0.349328214971	0.166666666667	0.225666460012	0.342996506763	0.543553938825
100	7041834	0.362204724409	0.168498168498	0.23	0.350163701264	0.54622983994
100	7224098	0.360721442886	0.164835164835	0.226272784412	0.347964180939	0.544985054842
100	7058926	0.399209486166	0.184981684982	0.252816020025	0.375226540179	0.556818465115
100	7110012	0.356107660455	0.157509157509	0.218412698413	0.342741530596	0.542260797952
100	7173796	0.36690647482	0.14010989011	0.202783300199	0.341216009852	0.539076301544
100	6940670	0.403747870528	0.217032967033	0.282310899345	0.390252178541	0.567446312195
100	7003346	0.388998035363	0.181318681319	0.247345409119	0.368662935214	0.554165559857
100	7171072	0.419678714859	0.191391941392	0.262893081761	0.388012443762	0.561783743519
100	7188454	0.431137724551	0.197802197802	0.271186440678	0.396293237844	0.565458245111
100	7155444	0.420074349442	0.20695970696	0.277300613497	0.394406249199	0.566868729331
100	6963484	0.420849420849	0.199633699634	0.270807453416	0.391878025775	0.564613845827
100	7186263	0.290526315789	0.126373626374	0.176132737715	0.297558881973	0.523642105372
100	7096082	0.441729323308	0.215201465201	0.289408866995	0.40851396515	0.572749758651
100	7150268	0.381578947368	0.185897435897	0.25	0.366775740671	0.554342756907
100	7048623	0.387559808612	0.148351648352	0.214569536424	0.354822905766	0.544135927438
100	7092933	0.48590021692	0.205128205128	0.288473921442	0.426590243155	0.574753729412
100	7118489	0.42566191446	0.191391941392	0.264055590651	0.391004043562	0.562605146946
100	7070058	0.455673758865	0.235347985348	0.31038647343	0.423504520528	0.581649585258
100	7131347	0.374031007752	0.17673992674	0.240049751244	0.359357071954	0.550468062408
100	7116851	0.440928270042	0.191391941392	0.266922094508	0.398637221353	0.564599983838
100	7037160	0.399628252788	0.196886446886	0.263803680982	0.380174032072	0.560541322481
100	7078865	0.455399061033	0.177655677656	0.255599472991	0.400405568485	0.561604182409
100	7026762	0.343396226415	0.166666666667	0.224414303329	0.340030512485	0.542497848705
100	7020935	0.379237288136	0.163919413919	0.228900255754	0.356857633673	0.547578106396
100	7185611	0.357487922705	0.135531135531	0.196547144754	0.33468438434	0.536552237561
100	7017978	0.300420168067	0.130952380952	0.182397959184	0.304328157566	0.526400856048
100	7057592	0.443123938879	0.239010989011	0.310529446758	0.418687490099	0.58101687681
100	7046090	0.462214411248	0.240842490842	0.316676700783	0.428961666065	0.584514181352
100	7101715	0.448207171315	0.206043956044	0.282308657465	0.408108190244	0.570517871005
100	7309203	0.426691729323	0.207875457875	0.279556650246	0.39807940903	0.568148008215
100	7032448	0.34693877551	0.155677655678	0.214917825537	0.337428148342	0.540288956917
100	6833608	0.423290203327	0.209706959707	0.280465401102	0.397107585814	0.568242355704
100	7327102	0.423935091278	0.191391941392	0.263722397476	0.390140631971	0.562370460252
100	7079643	0.425925925926	0.231684981685	0.300118623962	0.407172724495	0.575828409641
100	7211157	0.44578313253	0.169413919414	0.245520902455	0.392317375215	0.557717989982
100	7054846	0.378378378378	0.179487179487	0.24347826087	0.36262416694	0.551959032128
100	7140783	0.354625550661	0.147435897436	0.208279430789	0.337991306899	0.539336348155
100	7222990	0.38671875	0.181318681319	0.246882793017	0.367523292532	0.553813529817
100	7142104	0.402409638554	0.15293040293	0.221632382216	0.364070170191	0.5473640515
100	7094620	0.44	0.221611721612	0.294762484775	0.410200592732	0.574664110043
100	7165563	0.475890985325	0.207875457875	0.289356277884	0.422679037031	0.57460189228
100	7136594	0.459340659341	0.191391941392	0.270200387847	0.407843416002	0.566829507424
100	7218145	0.390776699029	0.147435897436	0.214095744681	0.356066881083	0.544264768713
100	6976038	0.373195876289	0.165750915751	0.22954977806	0.354565867531	0.547203080499
100	7132336	0.432	0.197802197802	0.27135678392	0.396724375568	0.565575588458
100	7077621	0.396825396825	0.206043956044	0.271247739602	0.382417302999	0.562890553474
100	7250676	0.35112936345	0.156593406593	0.216592780241	0.339887912203	0.541216205761
100	6976251	0.442731277533	0.184065934066	0.260025873221	0.396622965971	0.562345100335
100	7158747	0.341232227488	0.131868131868	0.190224570674	0.325098657167	0.53331261557
100	7112892	0.363636363636	0.157509157509	0.219808306709	0.346505882187	0.543434231418
100	7035322	0.411306042885	0.193223443223	0.26292834891	0.384555047556	0.561174030929
100	7159473	0.411027568922	0.150183150183	0.219986586184	0.367285725703	0.547515888633
