Source	Windowsize	Entropy	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
all_0208	10	0.076738	0.615841584158	0.40180878553	0.486317435496	0.558674452717	0.675839793282
all_0208	10	0.078008	0.600204498978	0.379198966408	0.464766429137	0.541435152159	0.664341085271
all_0208	10	0.079160	0.601809954751	0.429586563307	0.501319261214	0.563232712087	0.686369509044
all_0208	10	0.080532	0.606305578011	0.484496124031	0.538599640934	0.588359507352	0.710788113695
all_0208	10	0.081894	0.59219858156	0.431524547804	0.499252615845	0.559234519032	0.686046511628
all_0208	10	0.083255	0.598920863309	0.43023255814	0.500751879699	0.562057330879	0.686304909561
all_0208	10	0.084386	0.566607460036	0.412144702842	0.477187733732	0.538364022869	0.674547803618
all_0208	10	0.085516	0.595930232558	0.397286821705	0.476744186047	0.546834625323	0.671705426357
all_0208	10	0.086978	0.582842724979	0.447674418605	0.506393861893	0.561285703575	0.691795865633
all_0208	10	0.088647	0.566605839416	0.401162790698	0.469742813918	0.533787415832	0.669896640827
all_0208	10	0.090425	0.590308370044	0.346253229974	0.436482084691	0.522759697511	0.649095607235
all_0208	10	0.091862	0.56745623069	0.355943152455	0.437475188567	0.515371095534	0.650839793282
all_0208	10	0.093514	0.580683156655	0.318475452196	0.41134751773	0.506373016743	0.636240310078
all_0208	10	0.094936	0.592432432432	0.354005167959	0.443186413263	0.527051702866	0.652648578811
all_0208	10	0.096243	0.590285110876	0.361111111111	0.448096192385	0.528938851735	0.655490956072
all_0208	10	0.097868	0.572706935123	0.330749354005	0.419328419328	0.50749903173	0.640697674419
all_0208	10	0.099705	0.584474885845	0.330749354005	0.422442244224	0.513383007091	0.641860465116
all_0208	10	0.101542	0.58038585209	0.466408268734	0.517191977077	0.567863038017	0.699483204134
all_0208	10	0.103465	0.589699570815	0.443798449612	0.506450423885	0.563099139413	0.691020671835
all_0208	10	0.105572	0.58249419055	0.485788113695	0.529764001409	0.576992142648	0.708074935401
all_0208	10	0.107570	0.584259259259	0.407622739018	0.480213089802	0.545305770887	0.67480620155
all_0208	10	0.109874	0.595238095238	0.355297157623	0.44498381877	0.528992863295	0.653488372093
all_0208	10	0.112767	0.591812865497	0.326873385013	0.421140241365	0.515437009837	0.640891472868
all_0208	10	0.115652	0.556085918854	0.301033591731	0.390611902766	0.486806955982	0.626485788114
all_0208	10	0.118430	0.525641025641	0.238372093023	0.328	0.44547555158	0.597674418605
all_0208	10	0.120889	0.530666666667	0.257105943152	0.346388163621	0.45579414298	0.605813953488
all_0208	10	0.123236	0.538812785388	0.304909560724	0.389438943894	0.479785376329	0.626356589147
all_0208	10	0.125682	0.539375928678	0.234496124031	0.326879783881	0.450728016018	0.597222222222
all_0208	10	0.128005	0.529325513196	0.233204134367	0.323766816143	0.445164479251	0.595865633075
all_0208	10	0.129807	0.567185289958	0.259043927649	0.355654101996	0.474860948166	0.609754521964
all_0208	10	0.131998	0.527010804322	0.283591731266	0.368752624948	0.465001956855	0.616343669251
all_0208	10	0.133883	0.551677852349	0.265503875969	0.358482337549	0.469798874495	0.611175710594
all_0208	10	0.135158	0.541822721598	0.280361757106	0.369518944232	0.471062092926	0.616472868217
all_0208	10	0.136333	0.5625	0.360465116279	0.43937007874	0.514777131783	0.652196382429
all_0208	10	0.137701	0.559378468368	0.325581395349	0.411596570029	0.498681482246	0.637144702842
all_0208	10	0.139165	0.54103343465	0.229974160207	0.322756119674	0.449672617411	0.595478036176
all_0208	10	0.140529	0.534140969163	0.31330749354	0.394951140065	0.48094860689	0.629328165375
all_0208	10	0.142082	0.530818767249	0.372739018088	0.437950664137	0.504050641161	0.65342377261
all_0208	10	0.143434	0.520992366412	0.352713178295	0.420647149461	0.490793340829	0.643927648579
all_0208	10	0.144878	0.511350059737	0.276485788114	0.358909853249	0.454210774916	0.611821705426
all_0208	10	0.146027	0.526136363636	0.299095607235	0.381383855025	0.471024684833	0.622609819121
all_0208	10	0.147270	0.512711864407	0.234496124031	0.321808510638	0.437395983883	0.59496124031
all_0208	10	0.148602	0.509485094851	0.364341085271	0.424858757062	0.489884666289	0.647093023256
all_0208	10	0.150027	0.511111111111	0.163436692506	0.247674987763	0.406987510767	0.566085271318
all_0208	10	0.151539	0.534482758621	0.260335917313	0.35013032146	0.459048011524	0.607493540052
all_0208	10	0.152955	0.524409448819	0.21511627907	0.305084745763	0.435169840689	0.588049095607
all_0208	10	0.154464	0.57487091222	0.215762273902	0.313762329732	0.460669736903	0.591925064599
all_0208	10	0.155871	0.490291262136	0.130490956072	0.20612244898	0.382850196098	0.551679586563
all_0208	10	0.157275	0.5	0.206718346253	0.292504570384	0.419465977606	0.582687338501
all_0208	10	0.158857	0.531976744186	0.118217054264	0.193446088795	0.39857881137	0.548708010336
all_0208	10	0.160527	0.502645502646	0.0613695090439	0.109383995394	0.360226713424	0.524612403101
all_0208	10	0.162375	0.504587155963	0.0710594315245	0.124575311438	0.365235007784	0.528552971576
all_0208	10	0.164122	0.583333333333	0.03165374677	0.0600490196078	0.388189061154	0.513565891473
all_0208	10	0.165865	0.479591836735	0.0303617571059	0.0571081409478	0.335779983828	0.51188630491
all_0208	10	0.167419	0.487804878049	0.0516795865633	0.0934579439252	0.348768933426	0.520413436693
all_0208	10	0.169063	0.48275862069	0.00904392764858	0.0177552314521	0.328480946865	0.503552971576
all_0208	10	0.170703	0.450819672131	0.0355297157623	0.0658682634731	0.323547217633	0.513436692506
all_0208	10	0.172337	0.619047619048	0.0167958656331	0.0327044025157	0.399855420204	0.507364341085
all_0208	10	0.174235	0.528455284553	0.0839793281654	0.144927536232	0.382552362345	0.534496124031
all_0208	10	0.176469	0.481481481481	0.0419896640827	0.0772430184195	0.341569767442	0.516472868217
all_0208	10	0.178520	0.5	0.0678294573643	0.119453924915	0.361595607235	0.527131782946
all_0208	10	0.180299	0.441860465116	0.0368217054264	0.0679785330948	0.319605943152	0.513759689922
all_0208	10	0.182849	0.222222222222	0.00387596899225	0.00761904761905	0.196059431525	0.500581395349
all_0208	10	0.186995	0.46835443038	0.0239018087855	0.0454824830977	0.327469635517	0.509237726098
all_0208	10	0.191629	0.272727272727	0.00193798449612	0.00384862091084	0.220504463237	0.500452196382
all_0208	10	0.196174	0.434782608696	0.00645994832041	0.0127307447486	0.303416282815	0.502390180879
all_0208	10	0.200793	0.576923076923	0.00968992248062	0.0190597204574	0.375832339495	0.504134366925
all_0208	10	0.205884	0.519230769231	0.0174418604651	0.03375	0.350216159809	0.507105943152
all_0208	10	0.210619	0.390243902439	0.0103359173127	0.0201384518565	0.282761916766	0.503552971576
all_0208	100	0.088781	0.497995991984	0.321059431525	0.390416339356	0.466106092461	0.628165374677
all_0208	100	0.090602	0.506276150628	0.312661498708	0.386581469649	0.466747033109	0.625839793282
all_0208	100	0.092493	0.523952095808	0.339147286822	0.411764705882	0.486620750747	0.638759689922
all_0208	100	0.094361	0.492552135055	0.320413436693	0.388258317025	0.463114999483	0.627196382429
all_0208	100	0.096228	0.519692603266	0.349483204134	0.417921977598	0.488797636689	0.642441860465
all_0208	100	0.098170	0.503929273084	0.331395348837	0.399844115355	0.473379365224	0.633074935401
all_0208	100	0.100281	0.499515033948	0.332687338501	0.399379604498	0.471710574683	0.633010335917
all_0208	100	0.102450	0.505314009662	0.337855297158	0.404955478126	0.476763378647	0.635852713178
all_0208	100	0.104599	0.528816986855	0.337855297158	0.412297989752	0.488514867243	0.638824289406
all_0208	100	0.106764	0.519924098672	0.354005167959	0.421214450423	0.490797535985	0.644315245478
all_0208	100	0.108995	0.490079365079	0.319121447028	0.386541471049	0.461340285468	0.626356589147
all_0208	100	0.111226	0.509765625	0.337209302326	0.405909797823	0.478720021802	0.636175710594
all_0208	101	0.089705	0.511984659636	0.34496124031	0.412196063296	0.48305951328	0.639599483204
all_0208	101	0.091577	0.505397448479	0.332687338501	0.401246591352	0.474651781948	0.633785529716
all_0208	101	0.093450	0.513274336283	0.337209302326	0.40701754386	0.480474377444	0.636627906977
all_0208	101	0.095299	0.509915014164	0.348837209302	0.414269275029	0.483639677625	0.640891472868
all_0208	101	0.097242	0.517173699706	0.340439276486	0.41059602649	0.483769881722	0.638436692506
all_0208	101	0.099332	0.526	0.339793281654	0.412872841444	0.487913867356	0.639276485788
all_0208	101	0.101479	0.521611001965	0.343023255814	0.413873733437	0.487065190905	0.640051679587
all_0208	101	0.103626	0.50580270793	0.337855297158	0.405112316034	0.477007727781	0.635917312661
all_0208	101	0.105771	0.518036072144	0.333979328165	0.406127258445	0.481509422808	0.635917312661
all_0208	101	0.107979	0.503816793893	0.341085271318	0.406779661017	0.477360593329	0.636950904393
all_0208	101	0.110188	0.500484966052	0.333333333333	0.400155098876	0.472464705248	0.633397932817
all_0208	102	0.090680	0.517543859649	0.343023255814	0.412587412587	0.485031619747	0.639534883721
all_0208	102	0.092534	0.536893203883	0.357235142119	0.429014740109	0.500627911158	0.647803617571
all_0208	102	0.094388	0.522200772201	0.349483204134	0.418730650155	0.490051721156	0.642764857881
all_0208	102	0.096313	0.510344827586	0.334625322997	0.404213811939	0.477932965042	0.635206718346
all_0208	102	0.098402	0.501956947162	0.331395348837	0.399221789883	0.472393202263	0.632816537468
all_0208	102	0.100528	0.522044088176	0.336563307494	0.409269442262	0.484590088877	0.637467700258
all_0208	102	0.102654	0.507583417594	0.324289405685	0.395743003547	0.472245627832	0.630684754522
all_0208	102	0.104796	0.512948207171	0.332687338501	0.403605015674	0.478427161295	0.634754521964
all_0208	102	0.106983	0.507288629738	0.337209302326	0.405122235157	0.477481524171	0.635852713178
all_0208	102	0.109170	0.489503816794	0.331395348837	0.395223420647	0.466166637079	0.631136950904
all_0208	103	0.091636	0.522661523626	0.350129198966	0.419342359768	0.490551261382	0.643087855297
all_0208	103	0.093472	0.493838862559	0.336563307494	0.400307337687	0.470487476069	0.633785529716
all_0208	103	0.095401	0.509578544061	0.343669250646	0.41049382716	0.481318126466	0.638759689922
all_0208	103	0.097470	0.502415458937	0.335917312661	0.402632597755	0.474506609744	0.634689922481
all_0208	103	0.099596	0.540218470705	0.35142118863	0.425831702544	0.499868063949	0.645801033592
all_0208	103	0.101701	0.517874396135	0.346253229974	0.41502129307	0.486542710557	0.640891472868
all_0208	103	0.103822	0.516320474777	0.337209302326	0.407971864009	0.481997446691	0.637015503876
all_0208	103	0.106007	0.514910536779	0.334625322997	0.405638214565	0.480215819639	0.635788113695
all_0208	103	0.108173	0.519883608147	0.346253229974	0.415664986429	0.487547316563	0.641149870801
all_0208	104	0.092573	0.514285714286	0.348837209302	0.415704387991	0.485825027685	0.641472868217
all_0208	104	0.094484	0.50146627566	0.331395348837	0.399066511085	0.472147866512	0.632751937984
all_0208	104	0.096556	0.513432835821	0.333333333333	0.404230317274	0.478938640133	0.63507751938
all_0208	104	0.098661	0.516746411483	0.348837209302	0.416505977632	0.487055376284	0.641795865633
all_0208	104	0.100766	0.511741682975	0.337855297158	0.407003891051	0.479977215303	0.63669250646
all_0208	104	0.102867	0.52981427175	0.350129198966	0.421625826527	0.494127635444	0.643992248062
all_0208	104	0.105030	0.511605415861	0.34173126615	0.409759876065	0.481524068826	0.638242894057
all_0208	104	0.107194	0.511194029851	0.354005167959	0.418320610687	0.486432501575	0.64315245478
all_0208	105	0.093584	0.512993262753	0.344315245478	0.412060301508	0.483294650326	0.639470284238
all_0208	105	0.095637	0.508026440038	0.347545219638	0.412734944381	0.482157061535	0.64011627907
all_0208	105	0.097744	0.5087890625	0.336563307494	0.405132192846	0.477962576039	0.635788113695
all_0208	105	0.099829	0.512720156556	0.33850129199	0.407782101167	0.480735616607	0.637080103359
all_0208	105	0.101930	0.516843118383	0.346899224806	0.415152686509	0.486296236194	0.641020671835
all_0208	105	0.104073	0.494219653179	0.331395348837	0.396751740139	0.468524555272	0.631782945736
all_0208	105	0.106216	0.519248826291	0.357235142119	0.423268274015	0.491805722362	0.645542635659
all_0208	106	0.094734	0.512242899119	0.337855297158	0.407162319969	0.480227823375	0.636757105943
all_0208	106	0.096822	0.525272547076	0.342377260982	0.414548298788	0.488626798947	0.640245478036
all_0208	106	0.098910	0.4892578125	0.323643410853	0.389580093313	0.462813660772	0.628036175711
all_0208	106	0.100991	0.50811843362	0.343669250646	0.410019267823	0.480588071246	0.638565891473
all_0208	106	0.103133	0.490494296578	0.333333333333	0.396923076923	0.467469370511	0.632041343669
all_0208	106	0.105256	0.499531396439	0.344315245478	0.407648183556	0.476563717168	0.637661498708
all_0208	107	0.095917	0.496161228407	0.333979328165	0.399227799228	0.470572000939	0.633074935401
all_0208	107	0.097986	0.491262135922	0.326873385013	0.392552366175	0.46516164505	0.629586563307
all_0208	107	0.100069	0.520770010132	0.332041343669	0.405522682446	0.482068898261	0.635465116279
all_0208	107	0.102192	0.499514091351	0.332041343669	0.39891346527	0.471440938871	0.632751937984
all_0208	107	0.104314	0.477436823105	0.34173126615	0.398343373494	0.464439772448	0.6334625323
all_0208	108	0.097078	0.486777668952	0.321059431525	0.386920980926	0.460496930945	0.626679586563
all_0208	108	0.099143	0.469651741294	0.304909560724	0.369761065413	0.445204854282	0.618023255814
all_0208	108	0.101268	0.488802336904	0.324289405685	0.389902912621	0.462855087487	0.62822997416
all_0208	108	0.103370	0.5	0.336563307494	0.402316602317	0.473568044789	0.634625322997
all_0208	109	0.098233	0.492202729045	0.326227390181	0.392385392385	0.465362777098	0.629457364341
all_0208	109	0.100338	0.497242647059	0.349483204134	0.410470409712	0.477572658585	0.639405684755
all_0208	109	0.102444	0.489756097561	0.324289405685	0.390205985231	0.463331967816	0.628359173127
all_0208	11	0.003978	0.68	0.0109819121447	0.0216147488875	0.42790913006	0.504974160207
all_0208	11	0.004560	0.68	0.0109819121447	0.0216147488875	0.42790913006	0.504974160207
all_0208	11	0.005308	0.642857142857	0.0116279069767	0.0228426395939	0.409606866002	0.505167958656
all_0208	11	0.005838	0.428571428571	0.00193798449612	0.00385852090032	0.298426541159	0.500710594315
all_0208	11	0.006369	0.705882352941	0.0077519379845	0.0153354632588	0.439504483964	0.503552971576
all_0208	11	0.006712	0.75	0.0077519379845	0.0153452685422	0.461563307494	0.503617571059
all_0208	11	0.007217	0.625	0.00645994832041	0.0127877237852	0.398524978467	0.502842377261
all_0208	11	0.007722	0.153846153846	0.00129198966408	0.00256245996156	0.160794739283	0.499935400517
all_0208	11	0.008209	0.428571428571	0.00387596899225	0.00768245838668	0.299234034699	0.50142118863
all_0208	11	0.008696	0.111111111111	0.000645994832041	0.00128452151574	0.139158053402	0.49980620155
all_0208	11	0.009183	0.0909090909091	0.000645994832041	0.00128287363695	0.129057043301	0.499677002584
all_0208	11	0.009974	0.266666666667	0.00258397932817	0.00511836212412	0.21774332472	0.500581395349
all_0208	11	0.010765	0.333333333333	0.00258397932817	0.00512820512821	0.251076658053	0.500775193798
all_0208	11	0.011535	0.545454545455	0.00387596899225	0.00769724182168	0.357675593141	0.50161498708
all_0208	11	0.013280	0.714285714286	0.00645994832041	0.0128040973111	0.44316783561	0.502971576227
all_0208	11	0.015156	0.490196078431	0.016149870801	0.0312695434647	0.335160485383	0.506395348837
all_0208	11	0.017033	0.527777777778	0.0245478036176	0.0469135802469	0.35745047373	0.51007751938
all_0208	11	0.018879	0.511111111111	0.208010335917	0.295684113866	0.425559862188	0.584108527132
all_0208	11	0.020855	0.556818181818	0.15826873385	0.246478873239	0.427687730013	0.5665374677
all_0208	11	0.023430	0.559426229508	0.176356589147	0.268172888016	0.436528360232	0.574289405685
all_0208	11	0.026249	0.560975609756	0.104005167959	0.175476839237	0.407156624861	0.543863049096
all_0208	11	0.029898	0.521126760563	0.119509043928	0.194429847609	0.393692148585	0.548772609819
all_0208	11	0.033359	0.505307855626	0.153746770026	0.235760277365	0.400048415324	0.561821705426
all_0208	11	0.038486	0.548746518106	0.254521963824	0.347749338041	0.463757410646	0.606330749354
all_0208	11	0.043573	0.579572446556	0.315245478036	0.408368200837	0.504471839126	0.634754521964
all_0208	11	0.047793	0.570726915521	0.375322997416	0.452844894778	0.52508137335	0.659431524548
all_0208	11	0.052093	0.595127610209	0.331395348837	0.425726141079	0.518978533787	0.64315245478
