B0041.4	C32E8.2	-0.860446456	-0.075859229	-1.18757043	-0.482746332	-0.488074063	-0.554487681	-1.233259373	-1.282533505	-0.014625605	-0.364401071	0	-0.419359323	-0.38070548	0.674908431	-0.316490321	0.06069776
B0041.4	C37A2.7	-0.554941879	-0.025670349	-2.081320038	-0.488496789	-0.487494314	-0.943200816	-2.197085242	4.98970543	-0.914633746	0.122291597	-0.474688767	-0.391552186	0.800804866	-0.163429565	-8.88E-16	0.111164021
B0041.4	C42C1.14	-0.913164663	-0.116874719	-2.080409431	-0.498947519	0	-0.782862437	-1.376847242	-0.947124253	-0.88279471	0.122291597	-0.851130027	-0.364401071	0.800804866	-0.536861839	-8.88E-16	0.679564613
B0041.4	C47E8.5	-0.112437565	-0.521315807	-2.068251625	-0.480131141	-0.493036839	-0.926716819	-1.728353529	4.997215956	5.655619612	-0.312996737	0.906690802	-0.420827647	-0.255639415	-0.442916703	-0.387525119	0.657661941
B0041.4	C53H9.1	-0.356363163	-0.410470543	-1.200476608	0	0	-0.800583916	-2.213560836	-1.066236416	-1.2964175	-0.364401071	0.800804866	0	-0.354478002	-0.573411338	0	0.337085367
B0041.4	D1007.12	0.06511628	-0.569582388	-1.27007156	-0.441703451	-0.515531296	-0.782862437	-2.197085242	4.999274595	-0.127060491	-0.364401071	0.069376953	0	0.680483517	0.654909968	-8.88E-16	-0.426385763
B0041.4	F07D10.1	0.434102781	-0.402537961	-1.76527231	0	0	2.169857695	-1.802899827	-1.741737557	-0.995118233	0	-0.313473387	0	-0.54568462	-0.73290275	0	-0.405383644
B0041.4	F10B5.1	2.185505794	-0.7970444	-1.679824369	0	0	-0.755907649	-1.728353529	4.98970543	-0.079442195	-0.364401071	-0.228249277	-0.364401071	-0.723046223	0.674908431	-8.88E-16	-0.323407132
B0041.4	F10E7.7	-0.913164663	-0.402537961	-1.789710413	0	0	-1.023154476	-1.881293455	-0.876243398	6.148570313	0.122291597	-0.706144754	0	-0.54568462	-0.846631537	-8.88E-16	0
B0041.4	F13B10.2	-0.521315807	-0.410470543	0	0	0	2.172089511	1.643235582	0	-0.944551353	0	0	0	-0.477909736	0.796637121	-8.88E-16	0.06069776
B0041.4	F25H2.10	0.009800916	0.009800916	-1.200476608	-0.489197333	-0.496891508	-1.965751156	-2.213560836	-0.761140116	-1.2964175	0.122291597	-0.149753479	-0.402537961	-0.956157225	0.695757822	-8.88E-16	0.06069776
B0041.4	F28C6.7	-0.112437565	-0.913164663	-1.253961869	-0.465092874	-0.489668535	2.19936842	-1.219603645	-0.761140116	-0.848611459	0	-0.035278219	0	0.800804866	-0.960268222	-8.88E-16	0.507350512
B0041.4	F37C12.4	-0.025670349	-0.427015948	-1.244005029	-0.467698331	-0.477647633	2.198517492	-1.297666993	-0.761140116	-0.168304634	0.122291597	-0.313473387	0	0.800804866	-0.505212339	-8.88E-16	0.06069776
B0041.4	F52B5.6	-0.427015948	-0.356363163	-2.069612564	-0.486692668	-0.496891508	-1.966187565	-2.21261064	4.997215956	-0.88279471	-0.364401071	0.672514707	-0.275850368	-0.835544194	-0.846631537	-8.88E-16	0.657661941
B0041.4	F53G12.10	-0.569582388	-0.569582388	-1.111940012	-0.482746332	-0.496891508	-0.926716819	-1.150074398	4.991484643	6.148570313	-0.364401071	-0.248592066	-0.364401071	-0.38070548	0.661304342	-0.366932848	0.657661941
B0041.4	K11H12.2	0.06511628	-0.860446456	-1.686763167	0	-0.431067738	2.172382982	-1.728353529	-1.70649615	-1.606585476	0	-0.313473387	0	-0.405077743	0.680852633	0	0.281311921
B0041.4	M01F1.2	-0.025670349	-0.402537961	-1.789710413	0	0	-1.023154476	-1.843510425	-1.833795928	-1.490195042	-0.364401071	-0.20252872	0	0	0.73651376	-8.88E-16	-0.405383644
B0041.4	R11D1.8	0.009800916	2.185505794	-2.068251625	-0.486692668	-0.504554895	-1.562528205	-1.297666993	4.98970543	6.148570313	0.122291597	0.672514707	-0.36418058	-0.38070548	0.695757822	-0.272150969	-0.36460971
B0041.4	R13A5.8	-0.112437565	-0.025670349	1.749563923	-0.428760654	-0.455180655	-0.626697192	-1.119093771	-1.131967843	-1.420861935	0	-0.299191807	0	-0.835544194	-0.163429565	-0.316490321	0.111164021
B0041.4	R151.3	-0.7970444	-0.427015948	-2.073421223	-0.47652556	-0.469204628	-0.953375175	-2.219796085	-0.761140116	-0.88279471	0.122291597	-0.248592066	0	0.800804866	-0.485177711	-8.88E-16	0.082538021
B0041.4	T24B8.1	-0.427015948	-0.025670349	1.778717222	0	-0.498947519	2.19936842	-1.150074398	-1.677487025	-0.944551353	0	-0.313473387	0	-0.38070548	-0.566015943	-0.272150969	0.679564613
B0041.4	W01D2.1	-0.913164663	-0.410470543	-1.684529972	-0.266962378	-0.303477042	-1.375959455	-1.680160507	-1.70649615	-0.974152138	0	0.800804866	0	0.147150184	0.674908431	-8.88E-16	-0.056199271
B0041.4	W08F4.8	-0.555135583	-0.402537961	0	0	0	-1.621718991	-1.680160507	0	-1.858849807	0	0.800804866	-0.364401071	-0.405077743	0.796637121	-0.316490321	-0.168322102
B0041.4	W09C5.6	-0.913164663	-0.7970444	-1.723079487	0	0	-1.073157959	1.011960392	-1.720339643	-1.551693765	-0.364401071	0	0	-0.549220608	-0.442916703	-0.272150969	-0.36460971
B0041.4	Y106G6H.3	-0.427015948	-0.913164663	-1.18757043	-0.497288565	-0.44920241	-1.966187565	-2.197085242	4.98970543	6.148570313	-0.549220608	-0.851130027	-0.42908029	-0.835544194	-0.536861839	-8.88E-16	0.082538021
B0041.4	Y24D9A.4	2.560542578	-0.410470543	-1.180551712	-0.470597293	-0.496891508	-0.626697192	-1.993025231	4.98970543	-0.88279471	-0.011041736	0.25303612	-0.364401071	0.800804866	-0.505212339	-8.88E-16	0.126759288
B0041.4	Y37E3.8	-0.207775238	-0.427015948	1.782577109	-0.384698404	0	-0.800583916	-2.825812245	-1.799329387	5.655619612	-0.364401071	0.672514707	0	-0.482924464	0.680852633	-8.88E-16	0.41226684
B0041.4	Y45F10D.12	-0.340195251	-0.356363163	-2.081320038	-0.431067738	0	2.19936842	-2.213560836	4.991484643	6.148570313	0.122291597	0.672514707	-0.200295711	0.680483517	0.654909968	-8.88E-16	0.082538021
B0041.4	Y48B6A.2	-0.410470543	0.153120796	1.782577109	-0.498947519	-0.45556484	-0.774622171	-1.136921075	-0.947124253	-1.139462302	-0.364401071	-0.313473387	0	0.800804866	-0.038936783	-8.88E-16	0.126759288
B0041.4	Y48G8AL.8	0.06511628	-0.075859229	-2.063495013	-0.489197333	-0.465092874	-1.059286684	-2.202831843	-0.876243398	-0.95806778	-0.364401071	0.906690802	-0.364401071	-0.37206286	-0.660383219	-8.88E-16	0.077230274
B0041.4	Y71F9AL.13	-0.112437565	-0.025670349	-1.111940012	-0.497288565	0	-1.566463839	-2.210701892	-1.131967843	6.148570313	0.122291597	-0.600050035	-0.351605502	-0.22016815	-0.536861839	-8.88E-16	0.657661941
B0041.4	ZK1010.1	-0.661822524	-0.822097961	1.782577109	-0.441703451	-0.384698404	-1.453441145	1.884496976	-1.741737557	-1.005387896	-0.364401071	0	0	-0.549220608	0	-8.88E-16	-0.405383644
B0041.4	ZK652.4	-0.112437565	-0.112437565	-2.068251625	-0.458218852	-0.483788746	1.775686475	-1.297666993	-0.876243398	-0.88279471	-0.364401071	-0.313473387	0	-0.334135213	-0.160322285	-8.88E-16	0.679564613
B0205.11	CD4.3	-0.364401071	0.122291597	0	0	0	0	-1.871943014	1.510117589	-1.001911598	0	0	0	0	0	0	-0.272150969
B0205.11	D2007.4	-0.275850368	-0.364401071	0	0	0	0	-0.117078169	1.551217675	2.206303384	0	-0.364401071	0	0	0	0	-0.272150969
B0205.11	F56B3.8	-0.419359323	-0.364401071	0	0	0	0	0.266977168	1.510117589	-1.001911598	0	-0.364401071	-0.364401071	0	0	0	-0.272150969
B0205.3	C23G10.4	0.192067418	0	0.003002793	0.050338834	-0.775042175	-0.96890622	-1.847325377	0.037732925	-0.732107724	-0.351605502	-0.913164663	0.077508967	-0.354478002	0.572580466	-0.316490321	0.032694052
B0205.3	C52E4.4	0.40435989	0	0	-0.342517035	-0.342517035	-0.943967119	8.88E-16	8.88E-16	0.781690333	0	-0.207775238	0	-0.419359323	0.003595919	0	0.077033405
B0205.3	CD4.6	0.06488132	0.077508967	0	0.168660931	0.344175634	-0.730486462	8.88E-16	0.006116845	0.217836476	-0.275850368	-0.517327803	0.153063624	0.800804866	0.007259306	0.032694052	0.077033405
B0205.3	F29G9.5	0.06488132	0	0	-0.342517035	-0.342517035	-0.943967119	8.88E-16	0.004038001	0.781690333	0	-0.449552918	0	-0.54568462	0	0	0.077033405
B0205.3	F40G9.17	0	0	0	0	-0.342517035	-8.88E-16	8.88E-16	0.376019851	0.781690333	-0.200295711	-0.402537961	0	-0.419359323	0	0	0
B0205.3	F49C12.8	0.469322408	-0.011041736	0	0.069529647	0.122291597	-1.013591767	-0.114755144	-1.512846773	-1.552906604	-0.419359323	-0.822097961	0	0.680483517	0	-0.316490321	-0.410442012
B0205.3	F56H1.4	0.461603958	0	0.000237401	0.344175634	0.040698591	0.012465908	-1.843510425	0.113500544	0.795294117	0	-0.025670349	-0.011041736	-0.106504499	0.414972664	-0.316490321	-0.410442012
B0205.3	F57B9.10	0.40435989	-0.011041736	0.000237401	0.040698591	0.344175634	0.000197342	-2.000167481	-1.471969938	-1.670861948	-0.200295711	2.185505794	-0.011041736	-0.860446456	-0.138754733	-0.195809307	0.29000994
B0205.3	ZK20.5	0.192067418	0.077508967	0	0.344175634	0.168660931	0.070408538	-0.074584011	-1.512846773	-1.552906604	-0.351605502	-0.517327803	-0.011041736	0.800804866	0.003595919	-0.195809307	-0.345303772
B0205.3	ZK945.2	-0.169234167	0.153063624	0	0.077213256	0.077213256	0.174371453	8.88E-16	0.006116845	-0.270114265	-0.275850368	-0.517327803	0.353359335	0.800804866	-0.138754733	0.092582818	0.032694052
B0205.7	T01G9.6	-0.091507872	-0.405077743	0.179256067	-0.715798633	-0.70492093	-1.525849721	0.114263452	1.471074695	0.658767632	0.985988094	-0.170338268	0.38285034	-0.20252872	-0.706187501	0.177544967	0.273754716
B0250.1	B0336.10	-0.192385172	0.515506235	-1.867099764	0.09184576	-0.778097874	0.508281269	-1.597662446	-0.947124253	-0.882461082	-0.364401071	-0.325756856	-0.36418058	-0.26548527	-0.493434218	0.003354477	-0.010957604
B0250.1	C04F12.4	-0.192385172	0.996791632	-1.412134614	0.008420889	-0.560481297	-0.813940137	-2.582281115	-0.876243398	-1.565351895	-0.364401071	0.01428158	-0.36418058	-0.00841305	-0.401760939	-8.88E-16	0.487921665
B0250.1	C06B8.8	0.045119794	0.12395405	-1.190448309	-0.167821407	2.790891267	-0.909034174	-2.156126092	-1.677487025	-1.899342011	0	-0.350119491	-0.36418058	0.073785166	0.07008261	-0.195809307	0.358456651
B0250.1	C09D4.5	0.979868757	-0.200460672	-2.084606381	0.069529647	-0.441703451	0.441189592	-1.859381987	-1.066236416	-0.911874121	-0.364401071	-0.350119491	0	-0.648352006	-0.472676181	-8.88E-16	0.250157618
B0250.1	C14B9.7	0.042952236	0.515506235	5.817024559	0.171149211	-0.864193158	0.368307883	-2.109755748	-0.761140116	-1.336004594	0	0.16257888	0.202328927	-0.074795913	0.095540287	0.06150658	0.478627713
B0250.1	C16A3.9	0.854357585	0.577690478	5.817024559	0.008420889	-0.594301073	0.362604809	-1.381781842	4.997215956	5.655155222	0	0	-0.42383921	0.32637727	0.026123889	-8.88E-16	0.478627713
B0250.1	C26F1.9	0.105896193	0.083187419	-1.955116643	0.893286383	-0.560481297	-0.953348962	-1.992615965	-1.70649615	-1.595393008	0	0	0	-0.784708525	0	0	0.093782838
B0250.1	C27A2.2	0.045119794	0.577690478	-1.508334038	-0.068217053	2.572269866	0.640442549	4.744669569	-0.876243398	-0.911874121	0	-0.350119491	0	1.130459429	0.095540287	-8.88E-16	0.241041786
B0250.1	C32E8.2	-0.363008757	0.278621978	-1.228956282	0.337959832	-0.25647459	-0.123082485	-1.381781842	-1.282533505	-0.009379688	-0.364401071	0	0.680483517	0.16583994	-0.014920846	-0.195809307	0.701249651
B0250.1	C37A2.7	-0.475130635	0.996791632	5.817024559	-0.923064732	-0.814405651	1.019001033	5.73723272	4.98970543	-0.911874121	0.122291597	-0.306328076	-0.586197822	1.347350286	0.131585363	0.017803784	0.892270865
B0250.1	C42C1.14	0.021304798	0.694836631	5.817024559	-0.028591665	-0.339699376	0.80127782	-1.31435376	-0.947124253	-0.882461082	0.122291597	-0.521315807	-0.57905658	1.258365819	0.80236613	-8.88E-16	0.478627713
B0250.1	C47E8.5	0.810329879	0.163719908	5.817024559	0.545930609	-0.411101323	1.043697699	-1.939872822	4.997215956	5.655155222	-0.312996737	0.25303612	-0.971099439	0.290906005	0.039646757	-0.341095334	0.584167776
B0250.1	C53H9.1	0.854357585	0.290906005	-1.29735775	-0.258342784	-0.339699376	0.844951942	5.732011401	-1.066236416	-1.336004594	-0.364401071	0.147150184	-0.36418058	0.192067418	0.282696191	0	0.388493238
B0250.1	D1007.12	0.558616193	0.57676563	-1.147717891	-0.040436422	-1.037946611	0.80127782	5.73723272	4.999274595	-0.121814574	-0.364401071	0.38285034	0.202328927	1.130459429	0.143518499	0.001617814	0.583510031
B0250.1	E04A4.8	0.57042146	0.575963985	-1.357669137	0.591949526	-0.308241202	-0.946990691	-1.053955394	-1.282533505	-1.427535884	-0.364401071	-0.261568788	-0.57905658	0.32637727	0.381719845	-0.305426268	0.651694995
B0250.1	F10B5.1	-0.311101323	-0.166925326	-1.979995793	-0.498985483	-0.441703451	0.822220196	-1.939872822	4.98970543	-0.074196278	-0.364401071	0.08522411	-0.57905658	-0.26548527	-0.014920846	0.046429784	0.156596894
B0250.1	F10E7.7	0.021304798	0	-2.014244677	0	0	-0.960165747	-2.077116448	-0.876243398	6.150288616	0.122291597	-0.551058699	-0.36418058	-0.784708525	-0.401760939	-8.88E-16	0
B0250.1	F13B10.2	-0.227178999	0.290906005	0	0	0	-0.774835716	-2.002413235	0	-0.939305436	0	0	-0.36418058	-0.114259926	-0.505212339	-8.88E-16	0.701249651
B0250.1	F25H2.10	0.124607328	0.515506235	-1.29735775	0.453269549	-0.334535417	-1.166078798	5.732011401	-0.761140116	-1.336004594	0.122291597	0.163719908	-0.554941879	-0.409611805	-0.065972936	0.025597342	0.701249651
B0250.1	F28C6.7	0.810329879	0.575963985	-1.190448309	-0.310374927	-0.54021551	-0.813940137	-1.368126115	-0.761140116	-0.850646397	0	0.214904004	-0.36418058	1.347350286	-0.099000027	0.046429784	0.487921665
B0250.1	F37C12.4	0.57042146	0.57042146	-1.098383621	0.605296525	-0.212714826	-0.830712368	-1.171045911	-0.761140116	-0.163058716	0.122291597	0	0.01866976	1.258365819	0.974778547	0.001617814	0.701249651
B0250.1	F40F11.1	0.810329879	-0.200460672	-1.385536413	0	0	-0.10709546	-1.907430297	-1.066236416	-0.939305436	-0.364401071	0.38285034	-0.616861378	-0.217094209	0.872112366	-8.88E-16	0.178839759
B0250.1	F52B5.6	0.979868757	0.583327157	5.817024559	-0.939628181	-0.334535417	-1.142559663	5.733265332	4.997215956	-0.882461082	-0.364401071	0.202328927	-0.42383921	-0.288998774	-0.401760939	0.001617814	0.584167776
B0250.1	F53G12.10	-0.192385172	0.57676563	-1.412134614	0.337959832	-0.334535417	1.043697699	-1.6015742	4.991484643	6.153816231	-0.364401071	0.06488132	-0.57905658	0.16583994	0.047894229	-0.305426268	0.584167776
B0250.1	F54C9.5	-0.363008757	0.583327157	5.817024559	0.419310351	-0.25647459	-1.142559663	5.73517408	-1.623864408	-1.168410511	-0.364401071	-0.551058699	0.680483517	0.290906005	0.744473886	-0.378249697	0.651694995
B0250.1	JC8.3	0.003952015	0.278621978	5.817024559	0.337959832	-1.018280337	1.019001033	-1.171045911	-1.282533505	-0.93406503	0.122291597	-0.214273302	0.202328927	-0.288998774	-0.099000027	0.005228845	0.701249651
B0250.1	K11H12.2	0.558616193	-0.255639415	-1.893659994	-0.145626148	-0.778097874	-0.795451278	-1.939872822	-1.70649615	-1.608620413	0	0	-0.36418058	-0.59316899	-0.472676181	0	-0.222707483
B0250.1	M01F1.2	0.57042146	0	-2.014244677	-0.498985483	0	-0.960165747	-2.151643352	-1.833795928	-1.509067767	-0.364401071	0.177611333	-0.36418058	0	-0.493434218	-8.88E-16	-8.88E-16
B0250.1	R11D1.8	0.124607328	0.001830828	5.817024559	-0.939628181	-0.495853487	-0.945242407	-1.171045911	4.98970543	6.153816231	0.122291597	0.202328927	0.985988094	0.16583994	-0.065972936	-0.270533154	-0.18809309
B0250.1	R13A5.8	0.810329879	0.996791632	-2.022720901	-0.173868765	2.628215525	0.02005321	-1.495315791	-1.131967843	-1.427535884	0	0.01428158	-0.36418058	-0.288998774	0.131585363	-0.195809307	0.892270865
B0250.1	R151.3	0.308503448	0.57042146	5.817024559	-0.351420111	2.585505794	1.070222274	5.731867027	-0.761140116	-0.882461082	0.122291597	0.06488132	-0.36418058	1.347350286	0.744473886	-8.88E-16	0.998254569
B0250.1	T24B8.1	0.979868757	0.996791632	-1.860429333	0.337655259	2.790891267	-0.813940137	-1.6015742	-1.677487025	-0.939305436	0	0	-0.36418058	0.16583994	0.026123889	-0.270533154	0.478627713
B0250.1	W09C5.6	0.021304798	-0.166925326	-1.853463984	-0.258342784	-0.594301073	0.582889335	-2.865561815	-1.720339643	-1.546447848	-0.364401071	0	-0.36418058	-0.704642917	0.039646757	-0.270533154	-0.18809309
B0250.1	Y106G6H.3	0.979868757	0.575963985	-1.228956282	0.387427911	-0.292009494	-1.142559663	5.73723272	4.98970543	6.1520369	-0.549220608	-0.521315807	-0.091507872	-0.288998774	0.80236613	0.046429784	0.998254569
B0250.1	Y24D9A.4	-0.427015948	0.290906005	-1.328353469	-0.174795913	-0.334535417	0.02005321	5.993594302	4.98970543	-0.882461082	-0.011041736	0.566509507	-0.57905658	1.258365819	0.974778547	0.120681014	0.241041786
B0250.1	Y37E3.7	0.854357585	0.575963985	-1.328353469	0.453269549	-0.079162046	-0.939305436	4.744669569	-1.066236416	-0.882461082	-0.194700903	-0.227178999	-0.554941879	0.045119794	0.469617889	-0.362149604	0.241041786
B0250.1	Y37E3.8	0.460965953	0.57042146	-1.937173313	-0.036987752	-0.441703451	0.844951942	4.744669569	-1.799329387	5.655225775	-0.364401071	0.202328927	0	-0.074795913	-0.472676181	0.120681014	0.524859097
B0250.1	Y45F10D.12	0.157242448	0.583327157	5.817024559	0.15562493	-0.441703451	-0.813940137	5.732011401	4.991484643	6.148570313	0.122291597	0.202328927	-0.616861378	1.130459429	0.143518499	-8.88E-16	0.998254569
B0250.1	Y48B6A.2	0.045119794	0.104525269	-1.937173313	-0.028591665	-0.9252687	0.869889005	-1.513143096	-0.947124253	-1.168410511	-0.364401071	0	0	1.258365819	0.07008261	-8.88E-16	0.241041786
B0250.1	Y48G8AL.8	0.558616193	0.278621978	5.817024559	0.453269549	-0.506772033	0.508281269	5.731486119	-0.876243398	-0.952821862	-0.364401071	0.25303612	-0.57905658	-0.00841305	0.381719845	0.001617814	0.289656133
B0250.1	Y71F9AL.13	0.810329879	0.996791632	-1.412134614	0.387427911	0.394937291	-0.944551353	5.73517408	-1.131967843	6.150288616	0.122291597	-0.219909981	-0.215943242	0.32637727	0.80236613	0.046429784	0.584167776
B0250.1	ZK652.4	0.810329879	0.577690478	5.817024559	0.785471934	2.569070238	-1.243903064	-1.171045911	-0.876243398	-0.882461082	-0.364401071	0	-0.36418058	0.212410207	0.199036398	-8.88E-16	0.478627713
B0261.4	Y46H3A.7	0.122291597	0.122291597	0	0	0	0	-0.074584011	0	0.843619961	0	-0.419359323	0	0	0	0	-8.88E-16
B0261.4	Y48E1B.5	-0.364401071	0	0	0	0	0	8.88E-16	0	0.843619961	0	0	0	0	0	0	-8.88E-16
B0336.10	C04F12.4	5.906890596	0.515506235	0	0.534679849	-0.416786158	-1.22711561	-0.287121662	0.665971675	-0.926716819	0	-0.057621631	0	-0.329168473	-0.897736779	-8.88E-16	0.006492187
B0336.10	C06B8.8	-0.409611805	0.526743648	0.15908887	-0.878741328	-0.766253118	-1.031470656	-1.075794542	0.029430776	0.059619518	0	0.122291597	0	-0.036406114	-0.136735034	-0.299088388	0.43073913
B0336.10	C09D4.5	-0.192385172	-0.27895647	-1.701030205	0.069529647	-0.431067738	-0.073310178	-1.134671093	0.840203869	1.015286937	0	0.122291597	0	-0.650728837	0.629747391	-8.88E-16	-0.377269896
B0336.10	C14B9.7	-0.50293152	0.918295834	-1.955402104	0.032687933	0.069529647	0.194084671	-1.277247228	0.781074957	0.654400291	0	-0.114259926	0	0.071408335	-0.054794918	0.017401933	-0.139039075
B0336.10	C27A2.2	-0.409611805	0.131876346	0.058941393	-0.951630964	-0.890824392	1.29386363	-0.97740361	0.665971675	1.015286937	0	0.122291597	0	-0.355927954	-0.054794918	-8.88E-16	-0.082920221
B0336.10	C32E8.2	-0.956157225	0.20012618	0.027949132	0.244060897	0.019002138	-0.000881874	0.51048981	0.623906779	-0.040527282	0	0	-0.419359323	-0.275947439	0.675037663	-0.299088388	-0.106218214
B0336.10	C37A2.7	-0.650652648	0.515506235	-1.955402104	-1.057029067	-0.810761189	0.660727013	-1.477087434	-0.956693418	1.015286937	-0.351605502	0.707382881	-0.391552186	-0.26548527	-0.214534808	0.156596894	-0.097443853
B0336.10	C42C1.14	5.486062948	0.2490225	-1.956032377	-0.905521039	-0.26136757	0.664814778	0.37590652	0.959316032	1.110081029	-0.275850368	0.153120796	-0.364401071	-0.202795018	-0.478390709	-8.88E-16	-0.139039075
B0336.10	C53H9.1	0.159598281	0.212410207	0.031890813	0.204927907	-0.26136757	0.613696615	-1.529898348	0.840203869	0.654400291	0	-0.477909736	0	0.40435989	-0.578211821	0	0.370827056
B0336.10	D1007.12	-0.806294848	-0.307309365	0.155004256	-0.98669384	-0.712059247	0.664814778	-1.477087434	-0.947124253	-0.142534573	0	-0.170338268	0	-0.355927954	0.646021082	0.013790903	-0.544045396
B0336.10	E04A4.8	0.57676563	-0.308111011	0.000125448	0.211761467	-0.804642917	-1.270697794	0.423323579	0.623906779	-0.800133462	0	0.277508967	-0.364401071	-0.146617611	-0.618490694	0.193644094	-0.130724022
B0336.10	F10B5.1	-0.884861841	-0.245421124	0.004526177	-0.517000188	-0.431067738	0.638619338	0.015395654	-0.956693418	0.021219526	0	0.507314868	-0.364401071	2.357557934	0.675037663	0.486325713	-0.537132375
B0336.10	F10E7.7	5.486062948	0	0	0	0	-0.991644165	-0.120968073	0.665971675	-0.880607361	-0.364401071	-0.063610111	0	-0.73405871	-0.897736779	-8.88E-16	0
B0336.10	F13B10.2	-0.659095692	0.212410207	0	0	0	-1.293215332	-1.170657376	0	1.043697699	0	0	0	-0.063610111	0.73651376	-8.88E-16	-0.106218214
B0336.10	F25H2.10	-0.307309365	0.918295834	0.031890813	0.252904419	-0.800334712	-0.595072115	-1.529898348	0.781074957	0.654400291	-0.388898173	0.104525269	-0.402537961	-0.942105909	0.672760961	0.087181471	-0.106218214
B0336.10	F28C6.7	0.220628268	-0.308111011	0.15908887	-0.372565213	-0.935631222	-1.22711561	0.623906779	0.781074957	1.080757676	0	-0.017963254	0	-0.26548527	-0.983265082	0.486325713	0.006492187
B0336.10	F37C12.4	0.57676563	0.124607328	0.151024706	0.145141834	0.122291597	-1.172292435	0.545843432	0.781074957	-0.081677822	-0.275850368	-0.410980966	0	-0.202795018	-0.493434218	0.013790903	-0.106218214
B0336.10	F52B5.6	-0.192385172	0.137513026	-1.867099764	-1.149681854	-0.800334712	-0.594903791	-1.573442596	-0.950910698	1.110081029	0	-0.356064326	-0.275850368	-0.771649719	-0.897736779	0.013790903	-0.098707625
B0336.10	F53G12.10	5.906890596	-0.307309365	0	0.244060897	-0.800334712	0.596284048	0.642321547	-0.956642012	-0.882461082	0	0.425659775	-0.364401071	-0.275947439	0.647325599	0.193644094	-0.098707625
B0336.10	F54C9.5	-0.956157225	0.137513026	-1.955402104	-0.333341021	0.019002138	-0.594903791	-1.571533848	-0.912731261	0.838711267	0	-0.063610111	-0.419359323	-0.05541324	-0.489978194	0.177098401	-0.130724022
B0336.10	JC8.3	-0.171569998	0.20012618	-1.864579777	0.244060897	-0.946052077	0.660727013	0.545843432	0.623906779	-0.261956104	-0.410980966	0.438473607	0	-0.771649719	-0.983265082	0.379928582	-0.106218214
B0336.10	K11H12.2	-0.806294848	-0.334135213	0.210335232	-0.163640853	0.15562493	-1.263856708	0.015395654	0.000421651	0.35696691	0	-0.410980966	0	-0.584878474	0.629747391	0	-0.475057645
B0336.10	M01F1.2	0.57676563	0	0	-0.517000188	0	-0.991644165	8.88E-16	-0.867634858	0.476395184	0	0.345283852	0	0	0.745531878	-8.88E-16	-0.399450842
