LRRIQ3	Tissue enriched	testis
LRRIQ4	Tissue enriched	testis
LRRN4	Tissue enriched	lung
LRRTM2	Tissue enriched	cerebral cortex
LRRTM4	Tissue enriched	cerebral cortex
LRTM2	Tissue enriched	cerebral cortex
LRWD1	Tissue enriched	testis
LSMEM1	Tissue enriched	skeletal muscle
LUZP4	Tissue enriched	testis
LY6G6C	Tissue enriched	skin
LY6G6F	Tissue enriched	bone marrow
LY6H	Tissue enriched	cerebral cortex
LYPD1	Tissue enriched	fallopian tube
LYPD4	Tissue enriched	testis
LYZL1	Tissue enriched	testis
LYZL2	Tissue enriched	testis
LYZL4	Tissue enriched	testis
LYZL6	Tissue enriched	testis
MAEL	Tissue enriched	testis
MAGEA1	Tissue enriched	testis
MAGEA10	Tissue enriched	placenta
MAGEA12	Tissue enriched	testis
MAGEA2	Tissue enriched	testis
MAGEA2B	Tissue enriched	testis
MAGEA3	Tissue enriched	testis
MAGEA4	Tissue enriched	testis
MAGEA6	Tissue enriched	testis
MAGEA8	Tissue enriched	placenta
MAGEA9	Tissue enriched	testis
MAGEA9B	Tissue enriched	testis
MAGEB1	Tissue enriched	testis
MAGEB10	Tissue enriched	testis
MAGEB16	Tissue enriched	testis
MAGEB17	Tissue enriched	testis
MAGEB2	Tissue enriched	testis
MAGEB3	Tissue enriched	testis
MAGEB4	Tissue enriched	testis
MAGEB6	Tissue enriched	testis
MAGEC1	Tissue enriched	testis
MAGEC2	Tissue enriched	testis
MAL	Tissue enriched	esophagus
MAP1A	Tissue enriched	cerebral cortex
MAP2	Tissue enriched	cerebral cortex
MAP3K15	Tissue enriched	adrenal gland
MAPK12	Tissue enriched	skeletal muscle
MAPK8IP2	Tissue enriched	cerebral cortex
MARCH10	Tissue enriched	testis
MARCH11	Tissue enriched	testis
MASP2	Tissue enriched	liver
MAST1	Tissue enriched	cerebral cortex
MAT1A	Tissue enriched	liver
MBL2	Tissue enriched	liver
MBP	Tissue enriched	cerebral cortex
MC2R	Tissue enriched	adrenal gland
MCCD1	Tissue enriched	kidney
MCHR2	Tissue enriched	cerebral cortex
MCMDC2	Tissue enriched	testis
MCOLN3	Tissue enriched	adrenal gland
MEGF10	Tissue enriched	cerebral cortex
MEGT1	Tissue enriched	testis
MEIOB	Tissue enriched	testis
MEPE	Tissue enriched	cerebral cortex
MEST	Tissue enriched	placenta
MFI2	Tissue enriched	salivary gland
MFSD2B	Tissue enriched	bone marrow
MGARP	Tissue enriched	adrenal gland
MGAT5B	Tissue enriched	cerebral cortex
MIOX	Tissue enriched	kidney
MLANA	Tissue enriched	skin
MLN	Tissue enriched	duodenum
MMP10	Tissue enriched	endometrium
MMP20	Tissue enriched	testis
MMP26	Tissue enriched	endometrium
MMP8	Tissue enriched	bone marrow
MN1	Tissue enriched	skeletal muscle
MOBP	Tissue enriched	cerebral cortex
MOG	Tissue enriched	cerebral cortex
MOGAT1	Tissue enriched	gallbladder
MORC1	Tissue enriched	testis
MOV10L1	Tissue enriched	testis
MPO	Tissue enriched	bone marrow
MRGBP	Tissue enriched	testis
MRGPRX3	Tissue enriched	salivary gland
MROH2B	Tissue enriched	testis
MROH7	Tissue enriched	testis
MROH7-TTC4	Tissue enriched	testis
MS4A13	Tissue enriched	testis
MS4A14	Tissue enriched	testis
MS4A15	Tissue enriched	lung
MS4A18	Tissue enriched	duodenum
MS4A3	Tissue enriched	bone marrow
MS4A5	Tissue enriched	testis
MS4A6E	Tissue enriched	testis
MSH4	Tissue enriched	testis
MSLN	Tissue enriched	fallopian tube
MSMB	Tissue enriched	prostate
MSS51	Tissue enriched	skeletal muscle
MT3	Tissue enriched	cerebral cortex
MTL5	Tissue enriched	testis
MTUS2	Tissue enriched	heart muscle
MUC21	Tissue enriched	esophagus
MUC22	Tissue enriched	esophagus
MUC5AC	Tissue enriched	stomach
MUC5B	Tissue enriched	gallbladder
MUC7	Tissue enriched	salivary gland
MUCL1	Tissue enriched	salivary gland
MUM1L1	Tissue enriched	ovary
MUSTN1	Tissue enriched	skeletal muscle
MYADML2	Tissue enriched	skeletal muscle
MYBPC1	Tissue enriched	skeletal muscle
MYBPC2	Tissue enriched	skeletal muscle
MYBPC3	Tissue enriched	heart muscle
MYBPHL	Tissue enriched	heart muscle
MYCBPAP	Tissue enriched	testis
MYF6	Tissue enriched	skeletal muscle
MYH1	Tissue enriched	skeletal muscle
MYH2	Tissue enriched	skeletal muscle
MYH4	Tissue enriched	skeletal muscle
MYH6	Tissue enriched	heart muscle
MYL1	Tissue enriched	skeletal muscle
MYL4	Tissue enriched	heart muscle
MYL7	Tissue enriched	heart muscle
MYLK2	Tissue enriched	skeletal muscle
MYLPF	Tissue enriched	skeletal muscle
MYO3A	Tissue enriched	testis
MYOD1	Tissue enriched	skeletal muscle
MYOG	Tissue enriched	skeletal muscle
MYOT	Tissue enriched	skeletal muscle
MYOZ1	Tissue enriched	skeletal muscle
MYOZ2	Tissue enriched	heart muscle
MYOZ3	Tissue enriched	skeletal muscle
MYT1L	Tissue enriched	cerebral cortex
MYZAP	Tissue enriched	heart muscle
NACA2	Tissue enriched	testis
NADK2	Tissue enriched	liver
NANOS2	Tissue enriched	testis
NAPB	Tissue enriched	cerebral cortex
NAPSA	Tissue enriched	lung
NAT8	Tissue enriched	kidney
NCAN	Tissue enriched	cerebral cortex
NCAPD3	Tissue enriched	prostate
NCDN	Tissue enriched	cerebral cortex
NEB	Tissue enriched	skeletal muscle
NECAB1	Tissue enriched	cerebral cortex
NEFH	Tissue enriched	prostate
NEK2	Tissue enriched	testis
NETO1	Tissue enriched	cerebral cortex
NEUROD2	Tissue enriched	cerebral cortex
NEUROD4	Tissue enriched	adrenal gland
NEUROD6	Tissue enriched	cerebral cortex
NFE2	Tissue enriched	bone marrow
NIM1K	Tissue enriched	cerebral cortex
NKAIN2	Tissue enriched	cerebral cortex
NKAPL	Tissue enriched	testis
NKPD1	Tissue enriched	skin
NKX3-1	Tissue enriched	prostate
NLRP10	Tissue enriched	skin
NME9	Tissue enriched	fallopian tube
NOS1	Tissue enriched	skeletal muscle
NOS3	Tissue enriched	spleen
NOTUM	Tissue enriched	placenta
NOV	Tissue enriched	adrenal gland
NOX4	Tissue enriched	kidney
NOXRED1	Tissue enriched	testis
NPAP1	Tissue enriched	testis
NPFFR2	Tissue enriched	placenta
NPHS2	Tissue enriched	kidney
NPIPB6	Tissue enriched	testis
NPIPB7	Tissue enriched	testis
NPIPB8	Tissue enriched	testis
NPIPB9	Tissue enriched	testis
NPPA	Tissue enriched	heart muscle
NPPB	Tissue enriched	heart muscle
NPTX1	Tissue enriched	cerebral cortex
NPTXR	Tissue enriched	cerebral cortex
NR1I3	Tissue enriched	liver
NR2E1	Tissue enriched	cerebral cortex
NR6A1	Tissue enriched	testis
NRGN	Tissue enriched	cerebral cortex
NRSN1	Tissue enriched	cerebral cortex
NRXN1	Tissue enriched	cerebral cortex
NRXN2	Tissue enriched	cerebral cortex
NSF	Tissue enriched	cerebral cortex
NT5C1B	Tissue enriched	testis
NT5C1B-RDH14	Tissue enriched	testis
NTSR2	Tissue enriched	cerebral cortex
NUP155	Tissue enriched	testis
NUP210L	Tissue enriched	testis
NUPR1L	Tissue enriched	testis
NUTM1	Tissue enriched	testis
NUTM2F	Tissue enriched	testis
NXF2	Tissue enriched	testis
NXF2B	Tissue enriched	testis
NXF5	Tissue enriched	testis
OAZ3	Tissue enriched	testis
OBSCN	Tissue enriched	skeletal muscle
ODAM	Tissue enriched	salivary gland
ODF1	Tissue enriched	testis
ODF2	Tissue enriched	testis
ODF3	Tissue enriched	testis
ODF3L1	Tissue enriched	testis
ODF3L2	Tissue enriched	testis
ODF4	Tissue enriched	testis
OIT3	Tissue enriched	liver
OLFM1	Tissue enriched	cerebral cortex
OLFM3	Tissue enriched	cerebral cortex
OLIG1	Tissue enriched	cerebral cortex
OLIG2	Tissue enriched	cerebral cortex
ONECUT3	Tissue enriched	stomach
OOEP	Tissue enriched	testis
OOSP2	Tissue enriched	testis
OPALIN	Tissue enriched	cerebral cortex
OPCML	Tissue enriched	cerebral cortex
OPN5	Tissue enriched	testis
OR10J1	Tissue enriched	testis
OR14A2	Tissue enriched	testis
OR14I1	Tissue enriched	cerebral cortex
OR1C1	Tissue enriched	testis
OR2H1	Tissue enriched	testis
OR2H2	Tissue enriched	testis
OR2T10	Tissue enriched	kidney
OR2V1	Tissue enriched	fallopian tube
OR3A2	Tissue enriched	testis
OR4N2	Tissue enriched	testis
OR4N4	Tissue enriched	testis
OR51E2	Tissue enriched	prostate
OR5AK2	Tissue enriched	spleen
OR7E24	Tissue enriched	testis
OR8G5	Tissue enriched	testis
ORM1	Tissue enriched	liver
ORM2	Tissue enriched	liver
OTOG	Tissue enriched	testis
OTOP3	Tissue enriched	duodenum
OTOS	Tissue enriched	thyroid gland
OTUD6A	Tissue enriched	testis
OVCH1-AS1	Tissue enriched	testis
OVGP1	Tissue enriched	fallopian tube
OVOL3	Tissue enriched	testis
OXCT2	Tissue enriched	testis
P2RY12	Tissue enriched	cerebral cortex
PACSIN1	Tissue enriched	cerebral cortex
PADI1	Tissue enriched	esophagus
PADI4	Tissue enriched	bone marrow
PAGE1	Tissue enriched	testis
PAGE2	Tissue enriched	testis
PAGE2B	Tissue enriched	testis
PAGE3	Tissue enriched	testis
PAGE4	Tissue enriched	placenta
PAGE5	Tissue enriched	testis
PAPOLB	Tissue enriched	testis
PAPPA	Tissue enriched	placenta
PAPPA-AS1	Tissue enriched	placenta
PAPPA2	Tissue enriched	placenta
PAQR6	Tissue enriched	cerebral cortex
PASD1	Tissue enriched	testis
PAX1	Tissue enriched	tonsil
PAX8	Tissue enriched	thyroid gland
PCDH8	Tissue enriched	cerebral cortex
PCDH9	Tissue enriched	cerebral cortex
PCDHA5	Tissue enriched	cerebral cortex
PCDHGA10	Tissue enriched	cerebral cortex
PCDHGB1	Tissue enriched	cerebral cortex
PCDHGC4	Tissue enriched	cerebral cortex
PCDHGC5	Tissue enriched	cerebral cortex
PCP2	Tissue enriched	testis
PCSK4	Tissue enriched	testis
PDCL2	Tissue enriched	testis
PDE8B	Tissue enriched	thyroid gland
PDHA2	Tissue enriched	testis
PDIA2	Tissue enriched	pancreas
PDX1	Tissue enriched	duodenum
PDYN	Tissue enriched	cerebral cortex
PDZD4	Tissue enriched	cerebral cortex
PDZD9	Tissue enriched	testis
PEX5L	Tissue enriched	cerebral cortex
PF4	Tissue enriched	bone marrow
PFN4	Tissue enriched	testis
PGA3	Tissue enriched	stomach
PGA4	Tissue enriched	stomach
PGA5	Tissue enriched	stomach
PGC	Tissue enriched	stomach
PGK2	Tissue enriched	testis
PGLYRP1	Tissue enriched	bone marrow
PGLYRP2	Tissue enriched	liver
PGM2L1	Tissue enriched	cerebral cortex
PHF7	Tissue enriched	testis
PHKG1	Tissue enriched	skeletal muscle
PHOX2A	Tissue enriched	adrenal gland
PHOX2B	Tissue enriched	adrenal gland
PIAS2	Tissue enriched	testis
PIFO	Tissue enriched	fallopian tube
PIP	Tissue enriched	salivary gland
PITX3	Tissue enriched	skeletal muscle
PIWIL1	Tissue enriched	testis
PIWIL3	Tissue enriched	testis
PKD2L2	Tissue enriched	testis
PKDREJ	Tissue enriched	testis
PLA2G1B	Tissue enriched	pancreas
PLA2G4E	Tissue enriched	skin
PLAC1	Tissue enriched	placenta
PLAC8L1	Tissue enriched	testis
PLCD4	Tissue enriched	skeletal muscle
PLCZ1	Tissue enriched	testis
PLG	Tissue enriched	liver
PLGLB1	Tissue enriched	liver
PLGLB2	Tissue enriched	liver
PLIN1	Tissue enriched	adipose tissue
PLIN4	Tissue enriched	adipose tissue
PLP1	Tissue enriched	cerebral cortex
PLSCR2	Tissue enriched	testis
PM20D1	Tissue enriched	pancreas
PMEL	Tissue enriched	skin
PMFBP1	Tissue enriched	testis
PMP2	Tissue enriched	cerebral cortex
PNLIP	Tissue enriched	pancreas
PNLIPRP1	Tissue enriched	pancreas
PNMA2	Tissue enriched	cerebral cortex
PNMT	Tissue enriched	adrenal gland
PNPLA2	Tissue enriched	adipose tissue
POM121L12	Tissue enriched	testis
POM121L2	Tissue enriched	testis
POM121L7	Tissue enriched	testis
PON1	Tissue enriched	liver
PON3	Tissue enriched	liver
POPDC2	Tissue enriched	heart muscle
POTEB	Tissue enriched	testis
POTEB2	Tissue enriched	testis
POTEC	Tissue enriched	testis
POTED	Tissue enriched	testis
POTEG	Tissue enriched	prostate
POTEM	Tissue enriched	prostate
POU2F3	Tissue enriched	skin
POU3F1	Tissue enriched	skin
POU3F2	Tissue enriched	cerebral cortex
POU4F2	Tissue enriched	testis
POU5F2	Tissue enriched	testis
PP2D1	Tissue enriched	testis
PPBP	Tissue enriched	bone marrow
PPP1R27	Tissue enriched	skeletal muscle
PPP3R2	Tissue enriched	testis
PPY	Tissue enriched	pancreas
PRAM1	Tissue enriched	bone marrow
PRAME	Tissue enriched	testis
PRAMEF10	Tissue enriched	liver
PRB1	Tissue enriched	salivary gland
PRB2	Tissue enriched	salivary gland
PRB3	Tissue enriched	salivary gland
PRB4	Tissue enriched	salivary gland
PRDM7	Tissue enriched	testis
PRDM9	Tissue enriched	testis
PRED58	Tissue enriched	testis
PRG2	Tissue enriched	placenta
PRG3	Tissue enriched	bone marrow
PRG4	Tissue enriched	liver
PRH1	Tissue enriched	salivary gland
PRH2	Tissue enriched	salivary gland
PRKACG	Tissue enriched	testis
PRKAG3	Tissue enriched	skeletal muscle
PRKAR1B	Tissue enriched	cerebral cortex
PRKCG	Tissue enriched	cerebral cortex
PRM1	Tissue enriched	testis
PRM2	Tissue enriched	testis
PRM3	Tissue enriched	testis
PRMT8	Tissue enriched	cerebral cortex
PRND	Tissue enriched	testis
PRNT	Tissue enriched	testis
PROB1	Tissue enriched	skeletal muscle
PROC	Tissue enriched	liver
PROCA1	Tissue enriched	testis
PROL1	Tissue enriched	salivary gland
PRPS1L1	Tissue enriched	testis
PRR18	Tissue enriched	cerebral cortex
PRR19	Tissue enriched	testis
PRR22	Tissue enriched	testis
PRR23A	Tissue enriched	testis
PRR23C	Tissue enriched	testis
PRR23D1	Tissue enriched	testis
PRR23D2	Tissue enriched	testis
PRR4	Tissue enriched	salivary gland
PRR9	Tissue enriched	testis
PRSS1	Tissue enriched	pancreas
PRSS21	Tissue enriched	testis
PRSS3	Tissue enriched	pancreas
PRSS33	Tissue enriched	fallopian tube
PRSS37	Tissue enriched	testis
PRSS38	Tissue enriched	testis
PRSS50	Tissue enriched	testis
PRSS54	Tissue enriched	testis
PRSS55	Tissue enriched	testis
PRSS56	Tissue enriched	skeletal muscle
PRSS57	Tissue enriched	bone marrow
PRSS58	Tissue enriched	testis
PRTN3	Tissue enriched	bone marrow
PSD2	Tissue enriched	cerebral cortex
PSG1	Tissue enriched	placenta
PSG11	Tissue enriched	placenta
PSG2	Tissue enriched	placenta
PSG3	Tissue enriched	placenta
PSG4	Tissue enriched	placenta
PSG5	Tissue enriched	placenta
PSG6	Tissue enriched	placenta
PSG8	Tissue enriched	placenta
PSG9	Tissue enriched	placenta
PSMA8	Tissue enriched	testis
PSORS1C2	Tissue enriched	skin
PTCHD3	Tissue enriched	testis
PTF1A	Tissue enriched	pancreas
PTH1R	Tissue enriched	kidney
PTH2R	Tissue enriched	kidney
PTPN5	Tissue enriched	cerebral cortex
PXT1	Tissue enriched	testis
PYDC1	Tissue enriched	skin
PYGM	Tissue enriched	skeletal muscle
RAB11FIP3	Tissue enriched	kidney
RAB3A	Tissue enriched	cerebral cortex
RAB44	Tissue enriched	bone marrow
RAB6B	Tissue enriched	cerebral cortex
RAD21L1	Tissue enriched	testis
RAD51AP2	Tissue enriched	testis
RAD9B	Tissue enriched	testis
RAET1L	Tissue enriched	esophagus
RAG2	Tissue enriched	thyroid gland
RAPSN	Tissue enriched	skeletal muscle
RASL10A	Tissue enriched	cerebral cortex
RBM44	Tissue enriched	testis
RBM46	Tissue enriched	testis
RBMXL2	Tissue enriched	testis
RBMXL3	Tissue enriched	testis
RBMY1A1	Tissue enriched	testis
RBMY1B	Tissue enriched	testis
RBMY1D	Tissue enriched	testis
RBMY1E	Tissue enriched	testis
RBMY1F	Tissue enriched	testis
RBMY1J	Tissue enriched	testis
RBP4	Tissue enriched	liver
RBPJL	Tissue enriched	pancreas
RD3	Tissue enriched	adrenal gland
RD3L	Tissue enriched	heart muscle
RDH11	Tissue enriched	prostate
RDH16	Tissue enriched	liver
RET	Tissue enriched	adrenal gland
RETN	Tissue enriched	bone marrow
RFPL2	Tissue enriched	prostate
RFPL3	Tissue enriched	testis
RFPL3S	Tissue enriched	testis
RFPL4B	Tissue enriched	testis
RGAG1	Tissue enriched	testis
RGL4	Tissue enriched	bone marrow
RGR	Tissue enriched	cerebral cortex
RGS9BP	Tissue enriched	skeletal muscle
RGSL1	Tissue enriched	testis
RHAG	Tissue enriched	bone marrow
RHCE	Tissue enriched	bone marrow
RHD	Tissue enriched	bone marrow
RHOXF1	Tissue enriched	testis
RHOXF2	Tissue enriched	testis
RHOXF2B	Tissue enriched	testis
RIMBP3	Tissue enriched	testis
RIMBP3B	Tissue enriched	testis
RIMBP3C	Tissue enriched	testis
RIMS3	Tissue enriched	cerebral cortex
RIPPLY2	Tissue enriched	cerebral cortex
RIT2	Tissue enriched	cerebral cortex
RLBP1	Tissue enriched	cerebral cortex
RLN1	Tissue enriched	prostate
RNASE11	Tissue enriched	testis
RNASE13	Tissue enriched	salivary gland
RNASE2	Tissue enriched	bone marrow
RNASE3	Tissue enriched	bone marrow
RNASE8	Tissue enriched	salivary gland
RNF103-CHMP3	Tissue enriched	cerebral cortex
RNF113B	Tissue enriched	testis
RNF133	Tissue enriched	testis
RNF148	Tissue enriched	testis
RNF151	Tissue enriched	testis
RNF152	Tissue enriched	kidney
RNF17	Tissue enriched	testis
RNF32	Tissue enriched	testis
ROPN1	Tissue enriched	testis
ROPN1B	Tissue enriched	testis
ROS1	Tissue enriched	lung
RP1-139D8.6	Tissue enriched	testis
RP11-1035H13.3	Tissue enriched	testis
RP11-113D6.10	Tissue enriched	testis
RP11-147C23.1	Tissue enriched	testis
RP11-155D18.14	Tissue enriched	skeletal muscle
RP11-171N4.2	Tissue enriched	testis
RP11-180C1.1	Tissue enriched	testis
RP11-195F19.5	Tissue enriched	testis
RP11-219B4.5	Tissue enriched	testis
RP11-234B24.6	Tissue enriched	testis
RP11-321M21.3	Tissue enriched	testis
RP11-324D17.1	Tissue enriched	testis
RP11-362K2.2	Tissue enriched	prostate
RP11-371E8.4	Tissue enriched	testis
RP11-386G21.2	Tissue enriched	testis
RP11-3B7.1	Tissue enriched	testis
RP11-404L6.2	Tissue enriched	testis
RP11-408E5.4	Tissue enriched	testis
RP11-41O4.1	Tissue enriched	liver
RP11-451M19.3	Tissue enriched	testis
RP11-463J10.2	Tissue enriched	testis
RP11-467N20.5	Tissue enriched	testis
RP11-536G4.1	Tissue enriched	kidney
RP11-542P2.1	Tissue enriched	testis
RP11-552I14.1	Tissue enriched	testis
RP11-597K23.2	Tissue enriched	testis
RP11-676J12.7	Tissue enriched	liver
RP11-683L23.1	Tissue enriched	testis
RP11-697E2.6	Tissue enriched	testis
RP11-723G8.2	Tissue enriched	testis
RP11-762I7.5	Tissue enriched	testis
RP11-766F14.2	Tissue enriched	skeletal muscle
RP11-886H22.1	Tissue enriched	liver
RP4-559A3.7	Tissue enriched	endometrium
RPA4	Tissue enriched	testis
RPGRIP1	Tissue enriched	testis
RPH3A	Tissue enriched	cerebral cortex
RPL10L	Tissue enriched	testis
RPL39L	Tissue enriched	testis
RPRML	Tissue enriched	cerebral cortex
RSPH1	Tissue enriched	fallopian tube
RSPH4A	Tissue enriched	fallopian tube
RSPH6A	Tissue enriched	testis
RTKN2	Tissue enriched	lung
RTN1	Tissue enriched	cerebral cortex
RTN2	Tissue enriched	skeletal muscle
RTP3	Tissue enriched	liver
RUNDC3A	Tissue enriched	cerebral cortex
RXRG	Tissue enriched	skeletal muscle
RYR1	Tissue enriched	skeletal muscle
RYR2	Tissue enriched	heart muscle
S100A12	Tissue enriched	bone marrow
S100A7A	Tissue enriched	tonsil
S100G	Tissue enriched	duodenum
SAA4	Tissue enriched	liver
SAGE1	Tissue enriched	testis
SBK2	Tissue enriched	heart muscle
SBK3	Tissue enriched	heart muscle
SCAND3	Tissue enriched	testis
SCG3	Tissue enriched	cerebral cortex
SCGB1A1	Tissue enriched	lung
SCGB1D4	Tissue enriched	fallopian tube
SCGB2A2	Tissue enriched	esophagus
SCGB3A2	Tissue enriched	lung
SCN2A	Tissue enriched	cerebral cortex
SCN3B	Tissue enriched	cerebral cortex
SCN5A	Tissue enriched	heart muscle
SCP2D1	Tissue enriched	testis
SCRT1	Tissue enriched	cerebral cortex
SCUBE3	Tissue enriched	thyroid gland
SDS	Tissue enriched	liver
SELM	Tissue enriched	adrenal gland
SEMA6C	Tissue enriched	skeletal muscle
SEPT12	Tissue enriched	testis
SEPT14	Tissue enriched	testis
SEPT3	Tissue enriched	cerebral cortex
SERPINA1	Tissue enriched	liver
SERPINA10	Tissue enriched	liver
SERPINA11	Tissue enriched	liver
SERPINA12	Tissue enriched	skin
SERPINA3	Tissue enriched	liver
SERPINA6	Tissue enriched	liver
SERPINA7	Tissue enriched	liver
SERPINB10	Tissue enriched	bone marrow
SERPINB13	Tissue enriched	esophagus
SERPINB3	Tissue enriched	esophagus
SERPINC1	Tissue enriched	liver
SERPIND1	Tissue enriched	liver
SERPINF2	Tissue enriched	liver
SERPINI1	Tissue enriched	cerebral cortex
SERPINI2	Tissue enriched	pancreas
SEZ6	Tissue enriched	cerebral cortex
SFMBT1	Tissue enriched	testis
SFTA2	Tissue enriched	lung
SFTPA1	Tissue enriched	lung
SFTPA2	Tissue enriched	lung
SFTPB	Tissue enriched	lung
SFTPC	Tissue enriched	lung
SFTPD	Tissue enriched	lung
SH3GL2	Tissue enriched	cerebral cortex
SHCBP1L	Tissue enriched	testis
SHISA7	Tissue enriched	cerebral cortex
SIAH3	Tissue enriched	fallopian tube
SIGLEC6	Tissue enriched	placenta
SIGLECL1	Tissue enriched	testis
SIM1	Tissue enriched	kidney
SIRPD	Tissue enriched	testis
SLC10A1	Tissue enriched	liver
SLC12A1	Tissue enriched	kidney
SLC12A3	Tissue enriched	kidney
SLC12A5	Tissue enriched	cerebral cortex
SLC13A3	Tissue enriched	kidney
SLC13A4	Tissue enriched	placenta
SLC16A12	Tissue enriched	kidney
SLC17A2	Tissue enriched	liver
SLC17A6	Tissue enriched	cerebral cortex
SLC17A7	Tissue enriched	cerebral cortex
SLC17A8	Tissue enriched	small intestine
SLC18A1	Tissue enriched	adrenal gland
SLC1A2	Tissue enriched	cerebral cortex
SLC1A3	Tissue enriched	cerebral cortex
SLC22A1	Tissue enriched	liver
SLC22A10	Tissue enriched	liver
SLC22A12	Tissue enriched	kidney
SLC22A13	Tissue enriched	kidney
SLC22A14	Tissue enriched	testis
SLC22A2	Tissue enriched	kidney
SLC22A24	Tissue enriched	kidney
SLC22A25	Tissue enriched	liver
SLC22A6	Tissue enriched	kidney
SLC22A8	Tissue enriched	kidney
SLC22A9	Tissue enriched	liver
SLC25A2	Tissue enriched	testis
SLC25A31	Tissue enriched	testis
SLC25A41	Tissue enriched	testis
SLC25A47	Tissue enriched	liver
SLC25A52	Tissue enriched	testis
SLC26A4	Tissue enriched	thyroid gland
SLC26A7	Tissue enriched	thyroid gland
SLC26A8	Tissue enriched	testis
SLC27A5	Tissue enriched	liver
SLC29A2	Tissue enriched	skeletal muscle
SLC29A4	Tissue enriched	adipose tissue
SLC2A14	Tissue enriched	testis
SLC2A2	Tissue enriched	liver
SLC30A8	Tissue enriched	pancreas
SLC31A2	Tissue enriched	salivary gland
SLC32A1	Tissue enriched	cerebral cortex
SLC34A1	Tissue enriched	kidney
SLC34A2	Tissue enriched	lung
SLC35F1	Tissue enriched	cerebral cortex
SLC35G3	Tissue enriched	testis
SLC35G6	Tissue enriched	testis
SLC36A3	Tissue enriched	testis
SLC38A4	Tissue enriched	liver
SLC39A12	Tissue enriched	cerebral cortex
SLC45A3	Tissue enriched	prostate
SLC4A10	Tissue enriched	cerebral cortex
SLC4A9	Tissue enriched	kidney
SLC5A10	Tissue enriched	kidney
SLC5A2	Tissue enriched	kidney
SLC5A8	Tissue enriched	thyroid gland
SLC6A13	Tissue enriched	kidney
SLC6A16	Tissue enriched	testis
SLC6A17	Tissue enriched	cerebral cortex
SLC6A18	Tissue enriched	kidney
SLC6A5	Tissue enriched	testis
SLC7A10	Tissue enriched	adipose tissue
SLC7A13	Tissue enriched	kidney
SLC7A14	Tissue enriched	cerebral cortex
SLC8A2	Tissue enriched	cerebral cortex
SLC9B1	Tissue enriched	testis
SLC9C1	Tissue enriched	testis
SLC9C2	Tissue enriched	testis
SLCO1B1	Tissue enriched	liver
SLCO1B3	Tissue enriched	liver
SLCO1C1	Tissue enriched	cerebral cortex
SLCO4C1	Tissue enriched	kidney
SLCO6A1	Tissue enriched	testis
SLFN14	Tissue enriched	bone marrow
SLFNL1	Tissue enriched	testis
SLIT1	Tissue enriched	cerebral cortex
SLITRK1	Tissue enriched	cerebral cortex
SLN	Tissue enriched	skeletal muscle
SMC1B	Tissue enriched	testis
SMCP	Tissue enriched	testis
SMIM17	Tissue enriched	cerebral cortex
SMIM18	Tissue enriched	cerebral cortex
SMIM2	Tissue enriched	testis
SMIM21	Tissue enriched	testis
SMIM23	Tissue enriched	testis
SMKR1	Tissue enriched	testis
SMR3A	Tissue enriched	salivary gland
SMR3B	Tissue enriched	salivary gland
SMTNL1	Tissue enriched	skeletal muscle
SMTNL2	Tissue enriched	skeletal muscle
SNAP25	Tissue enriched	cerebral cortex
SNCB	Tissue enriched	cerebral cortex
SNTN	Tissue enriched	fallopian tube
SOAT1	Tissue enriched	adrenal gland
SOCS7	Tissue enriched	testis
SOGA3	Tissue enriched	cerebral cortex
SOHLH2	Tissue enriched	testis
SOST	Tissue enriched	kidney
SOX11	Tissue enriched	cerebral cortex
SOX3	Tissue enriched	fallopian tube
SOX30	Tissue enriched	testis
SOX8	Tissue enriched	cerebral cortex
SP8	Tissue enriched	prostate
SPACA1	Tissue enriched	testis
SPACA4	Tissue enriched	testis
SPACA5	Tissue enriched	testis
SPACA5B	Tissue enriched	testis
SPACA7	Tissue enriched	testis
SPAM1	Tissue enriched	testis
SPANXA1	Tissue enriched	testis
SPANXA2	Tissue enriched	testis
SPANXB1	Tissue enriched	testis
SPANXB2	Tissue enriched	testis
SPANXC	Tissue enriched	testis
SPANXD	Tissue enriched	testis
SPANXN2	Tissue enriched	testis
SPANXN3	Tissue enriched	testis
SPANXN4	Tissue enriched	testis
SPANXN5	Tissue enriched	testis
SPATA12	Tissue enriched	testis
SPATA16	Tissue enriched	testis
SPATA19	Tissue enriched	testis
SPATA21	Tissue enriched	testis
SPATA22	Tissue enriched	testis
SPATA24	Tissue enriched	testis
SPATA3	Tissue enriched	testis
SPATA31A1	Tissue enriched	testis
SPATA31A2	Tissue enriched	testis
SPATA31A3	Tissue enriched	testis
SPATA31A4	Tissue enriched	testis
SPATA31A5	Tissue enriched	testis
SPATA31A6	Tissue enriched	testis
SPATA31A7	Tissue enriched	testis
SPATA31D1	Tissue enriched	testis
SPATA31E1	Tissue enriched	testis
SPATA32	Tissue enriched	testis
SPATA4	Tissue enriched	testis
SPATA6	Tissue enriched	testis
SPATA8	Tissue enriched	testis
SPATA9	Tissue enriched	testis
SPDYA	Tissue enriched	testis
SPDYE1	Tissue enriched	testis
SPDYE4	Tissue enriched	testis
SPEM1	Tissue enriched	testis
SPERT	Tissue enriched	testis
SPESP1	Tissue enriched	testis
SPIC	Tissue enriched	spleen
SPINK1	Tissue enriched	pancreas
SPINK2	Tissue enriched	testis
