ID	NAME
180	F54H12.6
180	NA
180	Y87G2A.5
180	F17C11.9
181	W04D2.1
181	T18D3.4
181	F59C6.5
181	ZC434.8
181	Y105E8B.1
182	NA
182	B0205.7
182	K12D12.1
182	NA
182	Y48G9A.8
182	T01G9.6
183	NA
183	NA
183	NA
183	NA
183	NA
184	F57C12.5
184	NA
184	ZK632.6
184	B0403.4
184	F43G9.1
185	Y32F6A.3
185	F28C6.3
185	F56A8.6
185	F28C6.6
185	F56A8.6
186	Y73E7A.2
186	C05C8.2
186	R05D11.4
186	F57B10.8
186	T20B12.3
187	T22D1.3
187	NA
187	NA
187	T22D1.3
187	Y71H2AM.19
188	T22D1.3
188	C27F2.10
188	F37E3.1
188	W06H3.3
188	T22D1.3
189	T18D3.4
189	T18D3.4
189	T18D3.4
189	Y105E8B.1
189	T18D3.4
190	C54G10.2
190	F58F6.4
190	F44B9.8
190	C39E9.13
190	NA
191	NA
191	F54D5.14
191	NA
191	NA
191	C27A2.1
192	Y45F10A.4
192	NA
192	R06C1.2
192	Y105E8A.22
192	T21B6.1
193	F13D12.7
193	M01D7.7
193	F13D12.7
193	M01D7.7
193	F13D12.7
194	F59G1.3
194	ZK1128.8
194	T20D3.7
194	T20D3.7
194	C17G10.2
195	C15F1.4
195	ZK1098.4
195	F11A3.2
195	Y47H9C.7
195	D2085.3
196	B0280.9
196	Y75B8A.7
196	F54C9.9
196	T01B7.5
196	ZK795.3
197	F53E10.6
197	Y39B6A.33
197	R05H10.2
197	C43E11.9
197	M01E5.5
198	Y56A3A.1
198	B0286.4
198	F57B9.2
198	C26E6.3
198	Y56A3A.20
199	NA
199	R186.7
199	NA
199	NA
199	K02F3.11
200	C34B2.7
200	F59C6.5
200	Y51H1A.3
200	F42G8.12
200	C54G4.8
200	MTCE.21
201	B0286.3
201	T04A8.5
201	C55F2.1
201	F38B6.4
201	R06C7.5
202	F43C1.2
202	NA
202	T23G5.1
202	NA
202	C03C10.3
203	T08B2.7
203	Y71H2AM.5
203	Y63D3A.7
203	B0303.3
203	F55F3.3
204	NA
204	B0228.7
204	F26H9.5
204	F59B8.2
204	F57H12.1
205	Y55F3BR.1
205	E02H1.5
205	F16A11.2
205	C33H5.10
205	C33H5.10
206	C01G10.8
206	F48E8.5
206	T25G12.5
206	F22B3.4
206	F22B3.4
207	Y108G3AL.1
207	D2045.6
207	ZK287.5
207	ZK520.4
207	T01G9.5
208	NA
208	NA
208	NA
208	NA
208	NA
209	NA
209	F45E4.9
209	DY3.2
209	M04F3.1
209	F18A1.5
210	D2089.4
210	F25B5.7
210	NA
210	F42A6.7
210	NA
211	M106.5
211	K07G5.1
211	C06A5.7
211	F36D4.3
211	D2024.6
212	C05C10.3
212	Y87G2A.8
212	NA
212	Y17G7B.7
212	T07C4.9
213	Y116A8C.42
213	ZK593.7
213	NA
213	Y71F9B.4
213	Y49E10.15
214	B0205.7
214	D1054.14
214	Y48G9A.8
214	Y48G9A.8
214	T01G9.6
215	NA
215	VF13D12L.1
215	C41C4.4
215	C56C10.8
215	Y65B4BR.5
216	W02D7.7
216	Y60A3A.9
216	F57B10.5
216	F47G9.1
216	Y60A3A.9
217	NA
217	Y54G11A.6
217	C47E12.4
217	F59F4.1
217	F01F1.6
218	Y71H2AM.5
218	W09C5.8
218	T02H6.11
218	Y105E8B.1
218	Y37D8A.14
219	F53F10.4
219	F23C8.5
219	Y57G11C.13
219	F27D4.1
219	T25G12.4
220	T20G5.1
220	F01F1.8
220	ZK177.5
220	F32H2.5
220	D2023.2
221	R09B3.1
221	NA
221	NA
221	M18.5
221	NA
222	F43E2.8
222	Y41E3.11
222	F32B4.4
222	T05E11.3
222	T24H10.3
223	H38K22.2
223	F43C1.2
223	F43C1.2
223	W10G6.3
223	NA
224	Y34D9A.10
224	Y34D9A.10
224	C56C10.3
224	K10C8.3
224	Y47D3A.22
224	F23C8.6
225	B0478.1
225	T19A5.2
225	C14A4.11
225	T19A5.2
225	T19A5.2
226	NA
226	T15H9.7
226	F26D10.3
226	F54F2.9
226	F18C12.2
227	K08F9.2
227	Y53F4B.39
227	R10E9.1
227	T10B11.1
227	C36A4.4
228	ZK945.3
228	F58B3.4
228	Y73E7A.2
228	JC8.2
228	Y23H5B.6
229	F54G2.1
229	Y48G10A.3
229	NA
229	F31D4.2
229	B0035.5
230	Y22D7AL.10
230	NA
230	Y48G10A.1
230	Y22D7AL.5
230	K04D7.3
231	NA
231	F21C3.3
231	NA
231	Y39G8B.1
231	Y56A3A.3
232	JC8.7
232	F13H8.9
232	Y47D9A.1
232	C42C1.5
232	NA
233	F43E2.8
233	F39B2.10
233	F38A5.13
233	T24H7.2
233	NA
233	T24H10.3
234	ZK418.9
234	C18A3.5
234	T04C9.4
234	NA
234	Y119D3B.17
235	K08D10.4
235	K04G7.10
235	K08D10.3
235	H20J04.8
236	F52E4.7
236	T23G7.4
236	Y106G6H.7
236	F09E5.5
237	T13F2.2
237	C12D8.11
237	NA
237	NA
238	Y75B8A.7
238	Y45F10D.7
238	F27C1.6
238	Y53C12B.1
239	F32B4.4
239	Y41E3.11
239	F32B4.4
239	F26B1.2
240	R151.2
240	W04G3.5
240	R151.2
240	W04G3.5
241	C47E8.5
241	C47E8.5
241	C01G10.8
241	R09E12.3
242	E04A4.4
242	Y48G9A.3
242	C25H3.4
242	T11G6.1
243	F39B2.10
243	C52E4.4
243	F32H2.5
243	F22B3.4
244	F32E10.4
244	NA
244	F32E10.4
244	NA
245	T18D3.4
245	Y105E8B.1
245	ZC434.8
245	ZC434.8
246	R53.6
246	F31C3.5
246	Y113G7B.24
246	NA
247	Y104H12BR.1
247	C01G8.5
247	F01G10.1
247	NA
248	F32E10.4
248	Y102A5A.1
248	Y25C1A.5
248	NA
249	Y113G7A.9
249	Y66H1B.2
249	NA
249	Y66H1B.2
250	K08F9.2
250	C38C3.5
250	F56D12.1
250	C37C3.8
250	C38C3.5
251	T23B12.2
251	C26E6.6
251	Y92H12BR.8
251	Y34D9A.1
252	F34D10.2
252	Y47G6A.11
252	W03D2.4
252	NA
253	F19F10.12
253	F10B5.8
253	W04A4.5
253	Y51A2D.7
254	D2089.4
254	F29B9.6
254	C44B7.2
254	F42A6.7
254	F42A6.7
254	F42A6.7
254	F42A6.7
255	Y73B6BL.33
255	Y73B6BL.33
255	Y73B6BL.33
255	Y73B6BL.33
256	C34C12.5
256	C18A3.5
256	F57H12.1
256	Y119D3B.17
257	F44G4.1
257	Y65B4A.6
257	C15H11.9
257	Y54E10A.10
258	K11D2.3
258	F29G9.3
258	Y105E8A.9
258	F29G9.3
259	B0272.1
259	B0272.1
259	C44B11.3
259	C44B11.3
260	W04D2.1
260	T18D3.4
260	W04D2.1
260	Y105E8B.1
261	NA
261	NA
261	NA
261	Y113G7A.11
262	C44B11.3
262	B0272.1
262	B0272.1
262	NA
263	Y59A8B.7
263	F29B9.6
263	NA
263	K12C11.2
264	R13H4.4
264	R13H4.4
264	K05C4.6
264	K05C4.6
265	NA
265	B0547.1
265	Y55F3AM.15
265	Y38C1AA.2
265	NA
265	B0025.2
265	Y67H2A.6
265	Y59A8A.1
265	NA
266	T04A8.14
266	D2096.8
266	K08E4.1
266	NA
267	F45E1.7
267	T12D8.8
267	C15H9.7
267	C38C3.5
268	NA
268	NA
268	NA
268	NA
269	Y37D8A.9
269	F33D11.11
269	Y37D8A.9
269	C47D12.1
270	Y77E11A.11
270	W08D2.7
270	ZK858.7
270	W02A11.1
271	H06I04.4
271	F10E7.7
271	F56E10.4
271	ZK1010.1
272	F52H3.1
272	F52H3.1
272	D2045.9
272	F52H3.1
273	NA
273	NA
273	Y94H6A.9
273	NA
274	F26B1.2
274	H06O01.1
274	C09B8.7
274	Y47D3A.4
275	NA
275	F26A3.2
275	F58D5.1
275	Y41E3.11
276	NA
276	NA
276	ZK418.9
276	K04D7.1
277	R09B3.5
277	R07E5.14
277	R09B3.5
277	NA
278	Y46E12BL.2
278	Y105E8B.3
278	T23F6.4
278	F10G7.1
279	NA
279	NA
279	ZK652.3
279	Y56A3A.3
280	Y110A7A.16
280	C26B2.6
280	ZK863.3
280	Y111B2A.17
281	Y45F10A.4
281	Y41D4B.13
281	NA
281	F10F2.2
282	C04G6.4
282	NA
282	C05D11.11
282	C05D11.11
283	F36D4.3
283	F52B10.1
283	F36D4.3
283	D2024.6
284	F36F2.4
284	W06H8.1
284	W06H8.1
284	Y80D3A.1
285	C47E12.1
285	T11G6.1
285	F25B5.7
285	ZK370.3
286	H26D21.2
286	Y47G6A.11
286	F21H12.6
286	NA
287	B0024.11
287	M28.5
287	T01C3.7
287	C25A1.10
288	K11C4.3
288	R31.1
288	ZK994.3
288	K10B3.10
289	T12D8.2
289	NA
289	D2045.2
289	C27H5.3
290	C54G10.2
290	F28B3.7
290	W01B6.9
290	M106.1
291	F53F10.4
291	Y57G11C.13
291	T03E6.7
291	Y56A3A.21
292	T05H10.6
292	F23B12.5
292	T05H10.6
292	C04C3.3
293	K04G7.10
293	C33H5.12
293	K08D10.3
293	C18D11.4
294	F01G4.2
294	F42A6.7
294	T03F6.1
294	Y39G8B.1
295	F41E6.4
295	F41E6.4
295	Y75B8A.30
295	D2092.2
296	NA
296	R01H2.5
296	NA
296	C49F5.1
297	NA
297	NA
297	F13G3.5
297	Y110A7A.4
298	ZK858.7
298	C44E4.4
298	Y56A3A.18
298	W02A11.1
299	NA
299	NA
299	NA
299	NA
299	T01G9.4
300	W09G10.4
300	R11A5.1
300	Y48G8AL.14
300	F53H8.1
301	R07G3.1
301	D2005.3
301	NA
301	R107.8
302	C35B1.1
302	NA
302	W06D4.5
302	R01H2.6
303	NA
303	F20H11.3
303	NA
303	R01H2.6
304	C47E12.1
304	T11G6.1
304	F09E5.17
304	T11G6.1
305	D1081.8
305	T12A2.7
305	M01E11.2
305	D1054.15
306	R06A4.4
306	Y102A5A.1
306	NA
306	NA
307	R01H10.1
307	Y47D3A.29
307	T24C4.5
307	F17C11.10
308	NA
308	NA
308	ZK418.9
308	ZK418.9
309	F28B12.3
309	Y71D11A.2
309	M03D4.1
309	K08E3.6
310	Y54E5A.5
310	Y48G1A.3
310	F42A6.7
310	Y73B6BL.33
311	B0218.3
311	F42G9.1
311	B0218.3
311	NA
312	C09G12.9
312	NA
312	ZK1240.8
312	NA
313	Y94H6A.9
313	VZK822L.1
313	C41C4.8
313	NA
314	C34G6.7
314	C34G6.7
314	NA
314	C07G1.5
315	C08B11.7
315	T01E8.3
315	NA
315	ZK688.9
316	C05C10.3
316	F10G8.3
316	T04G9.4
316	C33H5.7
317	ZK1098.5
317	NA
317	K08H10.9
317	F36D4.2
318	D2089.1
318	Y55F3AM.3
318	NA
318	D1037.1
319	C27H5.3
319	T03F1.3
319	NA
319	F42A6.7
320	Y51H4A.3
320	F46H6.1
320	Y42H9AR.1
320	C05D11.11
321	C53A5.3
321	F02E9.4
321	C53A5.3
322	F55A12.8
322	ZK795.3
322	C06E1.10
323	T23B12.7
323	F38A5.13
323	NA
324	F40F4.7
324	C09D8.1
324	W02B3.2
325	F46E10.10
325	F13D12.2
325	Y43F4B.5
326	C05C10.3
326	Y17G7B.7
326	F13D12.2
327	ZK1248.3
327	Y116A8C.36
327	Y116A8C.36
328	H06I04.3
328	NA
328	T04A8.6
329	F55C7.7
329	T19C3.8
329	T13C2.4
330	F25G6.8
330	F55C5.8
330	F08D12.1
331	ZC410.2
331	ZC410.2
331	Y71G12B.24
332	H27M09.2
332	C06A1.5
332	F26F4.11
333	Y25C1A.5
333	D2023.2
333	NA
334	NA
334	F13G3.5
334	F46H6.1
335	C38C3.5
335	F13D12.2
335	Y24D9A.8
336	M03F4.7
336	ZC395.10
336	Y65B4BR.5
337	C27H5.3
337	NA
337	NA
338	F42G4.3
338	C27H5.3
338	T03F1.3
339	C33H5.8
339	F32D8.4
339	NA
340	Y75B8A.7
340	F27C1.6
340	C48B6.2
341	D1046.1
341	NA
341	F43G9.5
342	T09F3.3
342	NA
342	NA
343	Y54E10BL.4
343	T24H7.2
343	NA
344	Y67D8A.1
344	R01H10.3
344	R01H10.3
345	Y71H2AM.1
345	D2063.3
345	NA
346	F55A3.3
346	T20B12.8
346	H06O01.2
347	Y57G11C.10
347	C09B8.6
347	NA
348	F57C12.5
348	NA
348	ZK632.6
349	Y63D3A.6
349	F57C12.5
349	NA
350	F55A3.3
350	T20B12.8
350	M01E5.5
351	C01A2.4
351	C56C10.3
351	T27F7.1
352	NA
352	NA
352	B0285.1
353	F42A6.7
353	F55F3.3
353	F53A2.7
354	C16A3.10
354	R05F9.6
354	F54D8.3
355	NA
355	NA
355	NA
356	NA
356	C02B10.2
356	Y73B6BL.30
357	NA
357	D2024.6
357	F36D4.3
358	C05C10.3
358	Y17G7B.7
358	R10E12.1
359	Y105E8A.11
359	K11H12.1
359	Y49E10.2
360	NA
360	NA
360	NA
361	M106.5
361	D2024.6
361	D2024.6
362	C44B9.1
362	T05G5.8
362	B0414.8
363	T03F1.1
363	F11H8.1
363	C26E6.8
364	ZK418.9
364	D1046.1
364	F43G9.5
365	Y39A1B.3
365	NA
365	NA
366	M110.4
366	F57B9.6
366	F57B9.6
367	B0250.5
367	F13D12.4
367	Y57A10A.26
368	NA
368	NA
368	F25H5.4
369	F52C12.1
369	NA
369	C41C4.8
370	Y41E3.11
370	F32B4.4
370	F32B4.4
371	T07A9.9
371	K01C8.9
371	T19A6.2
372	Y108G3AL.7
372	NA
372	F02E9.4
373	NA
373	Y66D12A.9
373	C25A1.1
374	B0207.4
374	NA
374	NA
375	F25H5.3
375	T03F1.3
375	T09F3.3
376	T18D3.4
376	T18D3.4
376	W04D2.1
377	F53G12.1
377	ZK688.6
377	NA
378	T23H2.5
378	F20H11.3
378	Y75B12B.5
379	NA
379	T23G5.1
379	C03C10.3
380	F44B9.4
380	F44B9.4
380	H25P06.2
381	F32E10.4
381	NA
381	NA
382	NA
382	C03D6.4
382	F53F10.5
383	DY3.1
383	Y39A3CR.4
383	Y39A3CR.4
384	F25B5.7
384	F25B5.7
384	F42A6.7
385	C17E4.6
385	Y119C1B.8
385	Y105E8A.17
386	F09E5.3
386	NA
386	NA
387	Y54G11A.7
387	Y44E3A.4
387	R06C1.2
388	K08A8.1
388	NA
388	F33A8.6
389	F58F12.1
389	Y37D8A.14
389	NA
390	NA
390	NA
390	H27M09.1
391	K07C5.8
391	C30A5.3
391	K07C5.8
392	F52C12.1
392	ZC395.10
392	C41C4.8
393	C29A12.3
393	NA
393	Y47G6A.8
394	ZC302.1
394	NA
394	T04H1.4
395	F46A9.5
395	D1054.3
395	NA
396	F10C2.6
396	Y66D12A.23
396	R02D3.5
397	NA
397	F15C11.2
397	NA
398	Y71G12B.11
398	Y47A7.1
398	F01G4.3
399	K12D12.1
399	F43G6.9
399	M01E5.5
400	F36H2.1
400	Y67D8C.10
400	F57C12.5
401	NA
401	Y50D4C.1
401	Y50D4C.1
402	R05D11.3
402	Y75B12B.5
402	Y80D3A.9
403	Y54G11A.3
403	C08H9.2
403	F55H2.6
404	ZK1127.9
404	H08M01.2
404	NA
405	NA
405	ZK856.13
405	NA
406	T10B11.1
406	D2024.2
406	C36A4.4
407	Y71H10A.1
407	Y71H10A.1
407	NA
408	K02B12.7
408	F07F6.4
408	F07F6.4
409	C29E4.2
409	NA
409	NA
410	M88.5
410	M88.5
410	M88.5
411	NA
411	Y74C9A.4
411	Y74C9A.4
412	Y111B2A.13
412	K11D12.2
412	NA
413	NA
413	NA
413	NA
414	R13F6.10
414	NA
414	Y97E10AL.3
415	Y18D10A.9
415	F45G2.10
415	NA
416	NA
416	NA
416	C38D4.3
417	NA
417	R151.10
417	F09C3.2
418	NA
418	Y37E3.15
418	K12D12.2
419	ZK430.1
419	NA
419	Y23H5B.5
420	NA
420	Y54G2A.31
420	F39B2.2
421	NA
421	Y92H12A.4
421	NA
422	C09G4.5
422	R06A4.7
422	NA
423	R05D3.4
423	R05D3.4
423	NA
424	NA
424	NA
424	Y54E2A.4
425	F43D9.3
425	Y42H9AR.3
425	C44C1.4
426	C26C6.1
426	C01H6.7
426	C08B11.3
427	NA
427	F13E6.1
427	NA
428	C56C10.8
428	C56C10.8
428	NA
429	Y41G9A.1
429	F38G1.1
429	R31.3
430	T03F6.3
430	F59B2.3
430	T03F6.3
431	Y71H2AM.1
431	D2063.3
431	F52C12.6
432	C44B11.3
432	C44B11.3
432	B0272.1
433	F14H12.4
433	F14H12.4
433	Y53F4B.4
434	NA
434	K08F4.2
434	F37H8.5
435	W02A11.2
435	F17C11.8
435	C27F2.5
436	Y49F6B.4
436	CC4.3
436	NA
437	Y22D7AL.5
437	Y37A1B.1
437	NA
438	F26D10.3
438	B0035.14
438	B0035.14
439	F53G2.7
439	Y39G10AL.3
439	Y49F6B.1
440	C09G12.8
440	C02F4.1
440	Y41D4B.13
441	F48E3.3
441	F48E3.3
441	Y76B12C.3
442	T23B12.7
442	T24H7.2
443	H14A12.2
443	T05D4.1
444	F46E10.10
444	Y48G10A.1
445	T21B10.2
445	K12C11.2
446	T02H6.1
446	ZK430.7
447	NA
447	R144.9
448	T01G1.3
448	Y77E11A.13
449	Y48G10A.1
449	Y57A10A.26
450	F36A2.13
450	C27B7.1
451	ZK686.3
451	T12A2.2
452	F42A8.2
452	Y63D3A.7
453	NA
453	C55B7.5
454	NA
454	F09E10.8
455	NA
455	NA
456	F47B10.1
456	F23H11.3
457	F41E6.9
457	C56C10.3
458	W02A11.4
458	C08B6.9
459	B0041.6
459	NA
460	F42G4.3
460	NA
461	D2085.1
461	ZC434.5
462	Y111B2A.18
462	EEED8.7
463	Y41C4A.10
463	Y82E9BR.15
464	NA
464	Y41E3.11
465	Y25C1A.13
465	R06F6.9
466	NA
466	NA
467	Y39H10A.3
467	F53A2.8
468	K08C7.3
468	C54D1.5
469	T02G5.8
469	W08F4.3
470	T21B10.2
470	W02D3.7
471	C47E8.7
471	C32E8.10
472	F53A2.5
472	NA
473	NA
473	Y17G9B.8
474	NA
474	NA
475	Y94H6A.7
475	NA
476	Y39A1C.3
476	F59A2.3
477	W02D3.6
477	W02D3.6
478	F22F7.2
478	R07H5.2
479	F28B3.8
479	NA
480	C05D11.5
480	C10C5.3
481	F54A5.3
481	F33H2.6
482	F35G12.8
482	M106.1
483	C55F2.1
483	C05D11.11
484	NA
484	B0285.4
485	K12H4.8
485	F55C7.7
486	NA
486	Y73F8A.26
487	F54C9.6
487	F19B6.1
488	C18C4.10
488	R05D3.7
489	R05D3.7
489	C18C4.10
490	F49D11.1
490	C50C3.6
491	ZK1058.2
491	F54F2.1
492	R144.2
492	F59A2.4
493	ZK20.3
493	F47G6.4
494	E01H11.1
494	NA
495	W06B4.3
495	C56C10.1
496	NA
496	T07A9.1
497	ZK909.2
497	NA
498	C09H6.3
498	Y43H11AL.3
499	C06G3.11
499	Y66D12A.22
500	NA
500	NA
501	C05D9.1
501	D2013.2
502	ZK637.8
502	C30F8.2
503	T20G5.1
503	T05B11.3
504	Y39G10AR.18
504	F54F2.2
505	F10E7.8
505	M4.1
506	F17E5.2
506	W02D3.6
507	NA
507	NA
508	NA
508	NA
509	NA
509	NA
510	K07B1.2
510	Y57G11C.11
511	NA
511	NA
512	NA
512	NA
513	R07E5.8
513	Y47D3A.4
514	F53C11.3
514	NA
515	C44E4.1
515	NA
516	ZK430.2
516	C10F3.4
517	K07C5.8
517	C49H3.6
518	C16A3.5
518	Y57G11C.12
519	Y34B4A.8
519	NA
520	Y47D3A.15
520	T01C8.1
521	F52E4.1
521	F27D9.5
522	NA
522	F53H10.2
523	C13B4.2
523	NA
524	D1054.14
524	F43G9.10
525	F20D1.6
525	T22C1.10
526	Y105E8A.2
526	ZK1307.8
527	C02F5.3
527	T26E3.4
528	F27D4.4
528	T28D6.6
529	H19N07.1
529	T14G10.1
530	C32E8.9
530	K02D7.1
531	NA
531	NA
532	NA
532	F10B5.2
533	Y47D3A.21
533	C11D2.7
534	NA
534	NA
535	NA
535	ZK1251.9
536	W02B12.10
536	Y102E9.2
537	NA
537	NA
538	NA
538	NA
539	ZK353.9
539	T20B5.3
540	C07E3.1
540	F43G9.12
541	NA
541	NA
542	Y71H2AM.8
542	Y50D7A.10
543	Y110A2AL.13
543	C38C3.5
544	D2030.4
544	K04G7.4
545	F46B6.3
545	Y73B6BL.18
546	NA
546	NA
547	Y42G9A.4
547	C49F5.1
548	Y57G11C.3
548	NA
549	NA
549	NA
550	NA
550	NA
551	NA
551	B0205.6
552	C01A2.4
552	Y46G5A.12
553	W08E12.7
553	NA
554	NA
554	NA
555	NA
555	NA
556	Y71G12B.12
556	F02E8.5
557	NA
557	F58A4.8
558	ZC504.3
558	NA
559	F10C2.4
559	F12F6.7
560	B0025.1
560	ZK930.1
561	F37B12.2
561	E01A2.1
562	NA
562	T26A5.9
563	F54F2.7
563	Y48C3A.20
564	NA
564	C18E3.6
565	F40G9.3
565	M7.1
566	Y47D3A.15
566	T01C8.1
567	C25F6.2
567	C54G4.1
568	F39B2.3
568	R11D1.11
569	NA
569	F09E5.1
570	Y105E8A.26
570	Y105E8A.26
571	T06E6.1
571	T26G10.1
572	NA
572	T26E3.3
573	C35D10.2
573	K04G7.3
574	Y54E5A.7
574	Y39H10A.6
575	NA
575	M04F3.4
576	ZK550.4
576	F54D5.11
577	T09B4.10
577	T05H10.5
578	D2030.2
578	C34B2.6
579	F37C12.7
579	T17E9.2
580	Y41D4B.12
580	NA
581	F32B6.2
581	F02A9.4
582	F21D5.1
582	C36A4.4
583	NA
583	Y59A8B.23
584	M57.2
584	B0280.1
585	Y108G3AL.7
585	NA
586	NA
586	NA
587	ZK652.9
587	C35D10.4
588	F26H9.5
588	Y66H1B.4
589	Y87G2A.6
589	F59F4.1
590	T28A8.7
590	K11C4.3
591	NA
591	NA
592	Y67D8C.5
592	NA
593	NA
593	F53H8.2
594	NA
594	T27E9.3
595	NA
595	NA
596	NA
596	H24K24.3
597	M04B2.3
597	Y111B2A.22
598	C34E10.5
598	NA
599	NA
599	NA
600	NA
600	NA
601	NA
601	NA
602	F20D1.2
602	NA
603	M153.1
603	M153.1
604	Y71G12B.1
604	NA
605	NA
605	NA
606	F21H12.6
606	C04A11.4
607	M04G12.1
607	M04G12.1
608	F20D12.4
608	F55G1.4
609	T23G11.5
609	Y39B6A.38
610	F58G11.5
610	C07H6.4
611	F21D5.7
611	F37F2.2
612	Y39B6A.35
612	ZK829.6
613	Y92C3B.2
613	Y116A8C.35
614	Y41D4B.19
614	C54D1.2
615	F10G8.7
615	C47D12.8
616	R11E3.8
616	F09D1.1
617	W03F9.5
617	NA
618	R186.3
618	F38A1.8
619	F47D12.4
619	F47D12.4
620	C02F5.4
620	F54C1.2
621	Y54E5A.7
621	W09G3.2
622	M79.1
622	C45B11.1
623	C50D2.9
623	K07E8.7
624	F08F8.3
624	Y50D7A.6
625	NA
625	Y37D8A.21
626	ZC97.1
626	W06H3.1
627	Y119C1B.4
627	R02F2.9
628	C14C10.4
628	T20H4.4
629	M01D7.2
629	K05C4.2
630	NA
630	F37E3.1
631	T27F2.1
631	C34D4.12
632	F40G9.17
632	Y39G10AR.9
633	K07C5.8
633	M4.1
634	F10B5.8
634	D1043.1
634	Y51A2D.7
635	F43G9.9
635	F25H2.5
636	F43G9.9
636	F25H2.5
637	Y73B6BL.33
637	F42A6.7
638	F25H2.5
638	T21B10.2
639	F42A6.7
639	Y73B6BL.33
640	Y73B6BL.33
640	F42A6.7
641	Y73B6BL.33
641	F42A6.7
642	F42A6.7
642	Y73B6BL.33
643	Y108G3AL.7
643	NA
643	F02E9.4
644	NA
644	ZK970.3
645	C33H5.8
645	C55B7.5
646	NA
646	NA
647	NA
647	NA
648	NA
648	F30F8.8
649	NA
649	Y51A2D.7
650	Y73B6BL.33
650	F42A6.7
651	K08F8.6
651	F47A4.2
652	NA
652	NA
653	F25H2.5
653	T21B10.2
654	NA
654	T01G9.4
655	Y54E5A.7
655	NA
655	Y54E5A.7
656	Y92H12A.4
656	NA
657	Y73B6BL.33
657	F42A6.7
658	Y73B6BL.33
658	F42A6.7
659	R07E5.8
659	NA
660	F25H2.5
660	F43G9.9
661	NA
661	NA
662	Y73B6BL.33
662	F42A6.7
663	NA
663	ZC376.6
664	F43G9.9
664	F25H2.5
665	NA
665	W04A4.5
666	C30A5.3
666	K07C5.8
667	K11D2.3
667	Y71H2B.10
668	T21B10.2
668	F25H2.5
669	Y113G7B.23
669	ZK973.9
670	Y73B6BL.33
670	F42A6.7
671	H20J04.5
671	NA
672	F25H2.5
672	F43G9.9
673	T21B10.2
673	F25H2.5
674	F42A6.7
674	Y73B6BL.33
675	K07C5.8
675	M4.1
676	Y73B6BL.33
676	F42A6.7
677	F42A6.7
677	Y73B6BL.33
678	F42A6.7
678	Y73B6BL.33
679	F42A6.7
679	Y73B6BL.33
680	Y18D10A.19
680	F43G9.9
681	Y18D10A.19
681	F43G9.9
682	Y18D10A.19
682	F43G9.9
683	Y18D10A.19
683	F43G9.9
684	Y18D10A.19
684	F43G9.9
685	T21B10.2
685	Y38A10A.5
686	C18C4.10
686	R05D3.7
687	Y18D10A.19
687	F43G9.9
688	T21B10.2
688	Y38A10A.5
689	T21B10.2
689	Y38A10A.5
690	C18C4.10
690	R05D3.7
690	R05D3.7
691	C18C4.10
691	R05D3.7
692	C18C4.10
692	R05D3.7
692	C18C4.10
693	T21B10.2
693	F43G9.9
694	T21B10.2
694	C07A12.4
695	C05D9.1
695	Y59A8B.22
696	C52E4.3
696	NA
696	T28D9.10
697	Y59A8B.22
697	C05D9.1
698	F21C3.3
698	F25H2.5
699	F25H2.5
699	F21C3.3
700	C15F1.7
700	F25H2.5
701	F25H2.5
701	C15F1.7
702	C05D9.1
702	Y59A8B.22
703	T21B10.2
703	F21C3.3
704	T21B10.2
704	F43G9.9
705	F25H2.10
705	T08B2.10
706	T21B10.2
706	F43G9.9
707	T21B10.2
707	F43G9.9
708	T21B10.2
708	F43G9.9
709	T21B10.2
709	F43G9.9
710	T21B10.2
710	F43G9.9
711	F53A3.3
711	T08B2.10
712	T21B10.2
712	W02D3.7
713	T21B10.2
713	W02D3.7
714	T21B10.2
714	F43G9.9
715	F56A8.6
715	R144.2
716	Y113G7B.18
716	R144.9
717	F59A3.3
717	B0205.11
717	Y34D9A.1
718	C26E6.6
718	B0205.11
719	Y71H2B.10
719	K11D2.3
720	D2024.6
720	K07C5.1
720	D2024.6
721	F41E6.9
721	C56C10.3
722	T21B10.2
722	W02D3.7
723	Y116A8C.42
723	Y71G12B.14
723	T10G3.6
724	T25D3.2
724	C26E6.6
725	T25D3.2
725	Y92H12BR.8
726	F09F7.3
726	H43I07.2
727	C54G10.2
727	R07E5.8
728	Y105E8B.1
728	ZC434.8
729	T25D3.2
729	Y34D9A.1
730	T21B10.2
730	F21C3.3
731	W01B11.3
731	H06I04.3
732	H27M09.2
732	C42D4.8
733	T21B10.2
733	F43G9.9
734	C33H5.9
734	Y106G6H.7
735	C54G10.2
735	Y47D3A.4
736	NA
736	C14A4.14
737	R13A5.12
737	T01C3.7
737	NA
738	H43I07.2
738	Y37E3.3
739	NA
739	NA
740	M04F3.1
740	Y47D3A.4
741	T21B10.2
741	R05H10.5
742	C26E6.6
742	Y48E1B.5
743	NA
743	R144.9
744	Y18D10A.19
744	C15F1.7
745	Y47D3A.15
745	T01C8.1
746	C08B11.7
746	C56G2.7
747	C33H5.9
747	T23G7.4
748	C06A1.5
748	C36B1.3
748	F58A4.9
749	C50F2.3
749	D1054.15
749	C50C3.6
750	W04D2.1
750	W04D2.1
750	Y105E8B.1
751	Y18D10A.19
751	W02D3.7
752	T21B10.2
752	R05H10.5
753	R13A5.12
753	H06I04.3
754	W01B11.3
754	T07A9.9
755	C28G1.3
755	F09E5.5
756	H27M09.2
